ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.498472	22.5108	20.9533	4	
0.269659	9.26917	9.56	1	
0.180102	18.8032	21.0733	2	
0.158718	15.89	15.1	3	
0.202376	18.0087	14.6933	3	
0.231935	13.2417	14.18	4	
0.0967785	9.534	6.82	2	
0.15969	10.5933	8.53333	1	
0.186782	15.0955	16.5	4	
0.246414	10.5933	10.0067	2	
0.164735	11.123	11.86	3	
0.307855	8.20984	10.8333	4	
0.203667	10.8582	10.8733	1	
0.321479	8.47467	5.89333	0	
0.219644	6.88567	8.16667	2	
0.287997	16.4197	15.7067	4	
0.1748	9.534	8.75333	3	
0.0979331	10.0637	10.0467	4	
0.286455	15.0955	17.1267	4	
0.138698	11.123	8.47333	2	
0.359496	11.123	14.9333	4	
0.426643	8.7395	10.72	0	
0.306609	14.301	14.1267	3	
0.210269	11.6527	10.3	2	
0.120559	12.9768	11.74	3	
0.169115	11.6527	10.9067	2	
0.27109	16.4197	16.9	4	
0.196247	10.8582	10.52	2	
0.18504	13.7713	13.3133	4	
0.169715	11.123	9.58	2	
0.175813	5.82634	5.37333	1	
0.216384	13.2417	15.04	4	
0.125818	9.534	8.79333	2	
0.162695	11.6527	12.6333	2	
0.326943	24.8943	19.66	5	
0.418109	17.7438	18.5067	7	
0.262272	13.5065	14.8867	4	
0.184936	6.62084	4.65333	1	
0.270471	11.6527	11.7	2	
0.133011	12.712	12.24	4	
0.125319	9.79884	8.86	2	
0.471273	11.6527	13.82	1	
0.146081	12.4472	12.3333	3	
0.276997	9.79884	10.4467	2	
0.0451792	11.123	7.96667	3	
0.219723	11.9175	12.9467	4	
0.233906	9.79884	11.2067	2	
0.21988	12.9768	13.3867	3	
0.159655	11.3878	10.3267	3	
0.191743	15.89	11.8133	2	
0.220937	11.3878	9.48	4	
0.244303	11.3878	8.08667	4	
0.110442	7.68017	7.20667	2	
0.388625	9.79884	14.04	3	
0.0654752	7.945	5.56667	1	
0.244246	13.2417	14.82	4	
0.393613	16.4197	17.68	6	
0.382233	14.8307	19.72	3	
0.058347	11.9175	8.55333	3	
0.486554	10.5933	15.8933	1	
0.177361	9.26917	6.46667	3	
0.221714	14.301	15.9333	4	
0.30719	15.6252	14.8933	2	
0.276178	12.1823	13.1533	3	
0.2592	10.0637	11.9933	3	
0.110299	9.79884	8.28	4	
0.191389	10.0637	9.04	3	
0.251614	7.945	9.01333	1	
0.275743	11.9175	10.48	1	
0.209349	9.79884	10.06	2	
0.275996	13.5065	15.7733	4	
0.36802	18.5383	18.5467	3	
0.140469	9.79884	8.00667	4	
0.123541	11.123	10.3	4	
0.233045	10.5933	6.80667	1	
0.159328	7.945	6.95333	1	
0.204928	15.0955	17.86	4	
0.212757	12.4472	13.2267	4	
0.160942	9.534	8.42	2	
0.173398	13.2417	12.9133	5	
0.25039	14.5658	15.8933	5	
0.221152	15.0955	17.18	3	
0.421489	15.89	20.2067	4	
0.215497	8.47467	7.12	1	
0.0847811	5.82634	4.72	2	
0.223814	11.9175	10.7133	3	
0.0909466	7.68017	7.64	2	
0.199854	11.3878	12.24	4	
0.127139	11.6527	11.1267	2	
0.141052	10.5933	9.92667	2	
0.122126	9.00434	9.03333	2	
0.189524	15.89	16.2533	6	
0.319843	7.41534	7.34	3	
0.203086	6.62084	5.52	1	
0.257795	15.0955	16.8733	7	
0.0916059	10.5933	9.61333	2	
0.332751	12.712	14.3733	4	
0.220644	11.9175	12.2467	4	
0.361274	11.9175	11.9267	3	
0.217844	11.3878	12.44	4	
0.0784294	9.00434	9.48	5	
0.244816	8.20984	7.68	2	
0.27512	6.88567	6.63333	2	
0.392524	16.6845	20.5133	4	
0.0564687	9.79884	6.46	2	
0.22771	16.4197	16.6067	6	
0.224423	6.62084	6.80667	2	
0.28838	13.7713	11.6867	2	
0.240321	5.03184	5.17333	2	
0.313591	9.79884	7.92667	2	
0.208858	9.534	8.23333	1	
0.264786	8.47467	8.40667	3	
0.180566	13.7713	14.9267	3	
0.261382	14.8307	14.0133	3	
0.271732	10.8582	13.8133	5	
0.207706	16.4197	16.6133	6	
0.176251	9.26917	8.95333	4	
0.0893896	7.68017	4.32	2	
0.0878418	11.6527	10.6333	3	
0.164264	8.47467	9.19333	4	
0.170367	9.00434	10.2133	2	
0.342908	10.3285	8.10667	2	
0.288754	13.2417	12.8533	7	
0.221373	14.0362	11.9333	2	
0.11269	8.7395	7.54	3	
0.190801	16.6845	14.8933	6	
0.165046	8.7395	7.88667	2	
0.340289	9.00434	9.14	3	
0.164666	8.20984	7.17333	2	
0.141235	9.79884	9.78	3	
0.147281	15.89	15.9933	3	
0.218859	9.534	9.18667	2	
0.298364	12.1823	13.08	4	
0.21047	13.5065	14.1067	5	
0.116001	11.3878	10.6133	4	
0.173874	8.7395	10.02	6	
0.368337	18.2735	25.4133	5	
0.26551	9.534	7.30667	1	
0.243206	6.09117	6.34	1	
0.299008	14.5658	15.66	4	
0.365072	18.2735	19.4133	4	
0.160906	8.20984	6.37333	3	
0.2594	9.00434	8.57333	4	
0.314416	10.8582	9.62667	4	
0.100192	10.0637	9.52	3	
0.337007	23.0405	31.4133	8	
0.247369	12.712	12.5533	5	
0.141151	12.9768	13.1267	5	
0.15032	9.26917	7.32667	1	
0.366239	11.9175	14.0067	4	
0.219748	14.8307	14.9467	5	
0.359824	11.3878	11.4	1	
0.166888	12.1823	14.0733	4	
0.238719	17.2142	17.8667	6	
0.417183	14.301	11.6533	4	
0.327665	8.47467	7.06667	2	
0.149424	11.3878	10.5733	4	
0.504594	12.1823	16.62	4	
0.216819	9.79884	10.1933	3	
0.274841	15.89	17.0867	6	
0.230878	14.5658	13.3733	4	
0.136478	14.5658	12.4133	3	
0.164569	8.7395	7.00667	0	
0.141986	11.6527	6.94	1	
0.216263	5.5615	6.2	0	
0.226621	11.9175	14.42	1	
0.201886	14.301	16.5467	0	
0.141644	11.9175	10.8267	0	
0.121401	15.3603	11.8467	1	
0.21231	13.7713	7.06	1	
0.229949	9.534	9.49333	1	
0.370834	20.1273	28.4133	0	
0.158376	11.6527	10.64	2	
0.226452	8.7395	8.97333	0	
0.164165	12.9768	11.0733	1	
0.167809	9.00434	7.92667	1	
0.294638	17.7438	19.3333	1	
0.116013	9.00434	8.35333	0	
0.228131	11.6527	13.56	0	
0.202037	11.6527	9.34	0	
0.105966	8.47467	6.86667	2	
0.126431	9.00434	7.13333	1	
0.259533	11.6527	15.6933	1	
0.358922	9.26917	7.74667	0	
0.112756	6.88567	5.36	1	
0.209753	11.9175	12.0133	2	
0.257456	13.5065	16.7333	0	
0.176936	16.1548	16.5667	0	
0.231946	9.00434	6.39333	1	
0.199521	8.7395	6.44	1	
0.363303	11.123	9.28	0	
0.209092	9.534	10.4667	1	
0.117987	9.79884	6.70667	1	
0.305592	9.26917	10.14	1	
0.231886	10.8582	9.92	2	
0.206936	12.1823	12.38	0	
0.239342	10.8582	11.7667	2	
0.538314	27.8075	21.6267	2	
0.25697	9.79884	7.10667	1	
0.176594	8.20984	6.67333	1	
0.243492	14.301	16.2667	0	
0.132936	14.8307	15.4333	2	
0.107576	6.356	5.57333	1	
0.175151	12.712	12.94	1	
0.334739	6.09117	7.74	0	
0.211755	10.5933	12.0533	1	
0.161502	7.41534	6.11333	2	
0.131094	8.20984	7.20667	0	
0.441557	22.5108	32.82	2	
0.174105	9.79884	7.90667	2	
0.248525	11.6527	14.58	3	
0.239654	12.1823	12.7333	2	
0.217074	15.3603	15.1067	3	
0.32428	18.8032	19.9667	3	
0.290303	8.7395	9.56	1	
0.301141	14.5658	15.2133	1	
0.136645	16.4197	15.4	2	
0.284341	13.7713	13.0133	3	
0.282822	7.41534	8.84	1	
0.21486	10.5933	11.1133	0	
0.207578	12.9768	12.9067	2	
0.448565	12.712	12.5333	2	
0.39264	14.8307	17.8933	1	
0.286946	10.0637	12.5133	2	
0.250649	6.09117	8.36667	0	
0.239609	9.26917	8.40667	1	
0.238679	9.79884	11.5733	2	
0.401871	9.79884	9.48	2	
0.145135	10.8582	8.86	1	
0.501617	17.479	17.7267	2	
0.129547	12.1823	10.88	3	
0.137945	14.301	12.2467	3	
0.389766	7.945	7.15333	0	
0.187735	17.2142	12.14	2	
0.326019	16.1548	13.4933	1	
0.402569	8.20984	10.6867	1	
0.266428	8.20984	8.01333	1	
0.384287	20.1273	24.8867	3	
0.159755	13.5065	11.9267	3	
0.29501	17.479	19.1733	3	
0.136813	7.68017	5.05333	1	
0.466495	11.123	16.1067	2	
0.180039	15.89	12.44	2	
0.378838	17.479	17.1333	4	
0.0561725	7.68017	5.76667	1	
0.202219	16.6845	14.1667	5	
0.151551	16.9493	16.5133	4	
0.125955	6.356	5.47333	1	
0.359945	13.7713	16.3133	4	
0.27987	16.4197	20.6667	3	
0.283121	14.301	11.2867	2	
0.352322	14.5658	16.92	2	
0.123769	9.79884	8.81333	1	
0.169309	5.82634	5.6	1	
0.481468	11.9175	11.2533	3	
0.157132	9.79884	7.82	1	
0.238477	15.6252	12.8467	2	
0.177641	15.6252	17.6867	7	
0.31166	8.20984	10.8267	0	
0.194008	4.767	4.67333	1	
0.16128	3.9725	3.42	0	
0.449444	7.945	6.49333	0	
0.329172	17.2142	20.08	2	
0.211426	12.1823	13.9733	4	
0.242789	9.79884	9.44	2	
0.411614	14.8307	21.04	3	
0.212905	9.00434	8.33333	2	
0.311609	11.9175	14.22	2	
0.0543099	8.47467	5.92	0	
0.131911	11.9175	10.3667	2	
0.236286	15.0955	18.52	2	
0.171537	14.5658	14.1933	2	
0.296823	15.6252	15.84	4	
0.1778	11.123	8.56	3	
0.210367	11.123	9.46	2	
0.193236	9.00434	10.1	4	
0.434588	10.8582	9.98667	3	
0.211035	15.0955	18.4333	4	
0.335078	12.4472	15.44	3	
0.246555	8.20984	6.31333	1	
0.262275	15.89	17.4133	2	
0.195626	10.3285	11.56	2	
0.427468	15.0955	18.0867	4	
0.194763	23.3053	25.56	5	
0.207711	10.3285	9.75333	1	
0.149388	10.5933	9.98	3	
0.15995	8.7395	6.69333	3	
0.358999	9.79884	10.3467	3	
0.347237	12.9768	17.1267	4	
0.269756	16.6845	19.1067	4	
0.275308	20.9218	24.9333	3	
0.205616	12.1823	12.2533	5	
0.245153	14.301	16	3	
0.338893	9.00434	11.2533	3	
0.256611	13.5065	14.54	3	
0.0759694	9.00434	8.22667	1	
0.113262	6.88567	5.27333	2	
0.300455	10.8582	11.5867	1	
0.238889	12.4472	10.3733	3	
0.184422	9.26917	4.92	2	
0.215614	16.4197	16.2667	5	
0.412369	10.0637	12.64	1	
0.196261	6.09117	6.77333	2	
0.497686	15.3603	20.8733	2	
0.155952	8.7395	7.32	1	
0.459775	12.4472	16.6867	2	
0.171159	13.5065	12.7333	4	
0.326235	6.88567	8.34	2	
0.257389	8.47467	10.9133	2	
0.214656	8.47467	7.28667	3	
0.337365	19.3328	19.8867	5	
0.31991	10.3285	13.2067	2	
0.172037	16.4197	15.1333	4	
0.173555	13.2417	12.68	3	
0.12769	14.5658	15.86	3	
0.142022	18.0087	16.7733	5	
0.0328248	7.1505	5.7	2	
0.276178	16.6845	10.56	2	
0.308074	13.2417	10.9	4	
0.201678	7.41534	7.35333	1	
0.323379	14.0362	11.8	2	
0.34908	20.9218	22.3133	5	
0.291663	14.301	8.78667	3	
0.260924	19.5977	22.64	8	
0.200628	10.0637	9.2	2	
0.154367	12.1823	11.7	3	
0.0155327	11.123	7.24	1	
0.29364	13.5065	13.7867	2	
0.0951207	5.5615	4.28	2	
0.168716	8.47467	8.23333	2	
0.250733	8.20984	8.7	3	
0.430287	10.3285	14.52	3	
0.311113	14.5658	19.02	4	
0.33759	15.6252	14.9067	4	
0.271118	5.82634	4.22	1	
0.247297	13.2417	13.9467	5	
0.325433	20.9218	24.74	4	
0.140589	10.8582	11.56	3	
0.113512	15.0955	11.8933	3	
0.120413	7.41534	5.89333	2	
0.405083	13.7713	16.9733	4	
0.387836	13.5065	15.18	2	
0.281719	11.3878	10.8067	1	
0.305071	15.89	17	4	
0.12754	9.00434	7.44667	2	
0.292508	6.62084	4.59333	1	
0.27991	19.068	20.96	3	
0.220055	10.3285	11.64	3	
0.243272	11.3878	12.7333	2	
0.217649	9.00434	7.77333	3	
0.195867	12.712	13.42	3	
0.206368	8.20984	7.96	1	
0.351062	9.79884	11.7	3	
0.0479596	7.68017	5.36	2	
0.186138	15.6252	13.2667	3	
0.406499	15.6252	18.32	3	
0.225779	14.8307	11.8	5	
0.111794	14.8307	12.38	3	
0.213854	5.03184	4.58	2	
0.286497	10.8582	6.10667	3	
0.192211	8.20984	9.39333	4	
0.158779	4.767	4.5	1	
0.168323	10.8582	11.2	3	
0.184528	14.8307	15.86	7	
0.325336	14.301	17.4067	3	
0.203376	10.3285	8.46667	3	
0.241733	14.8307	13.0867	4	
0.124243	8.20984	4.77333	2	
0.222659	11.123	11.4267	4	
0.1575	15.0955	12.3733	4	
0.141402	6.88567	6.92667	2	
0.174375	16.6845	15.5733	3	
0.326855	16.4197	19.1067	4	
0.227079	10.0637	8.82	3	
0.264006	14.0362	14.3267	4	
0.0773	7.68017	7.40667	4	
0.161444	13.2417	14.84	4	
0.1658	10.0637	8.48	3	
0.203763	15.0955	15.72	8	
0.155262	14.0362	10.76	4	
0.266415	14.5658	17.5267	3	
0.257186	9.534	7.38	3	
0.147268	10.3285	11.6467	5	
0.198376	14.5658	13.4267	5	
0.15563	12.712	10.8067	4	
0.130279	5.82634	3.96667	2	
0.262051	12.1823	12.1133	4	
0.300469	12.712	15.5467	1	
0.293198	13.7713	17.5467	4	
0.263022	9.79884	11.1867	3	
0.190485	8.7395	8.08	3	
0.249667	9.26917	7.02667	1	
0.308274	15.89	19.26	7	
0.200572	14.8307	13.1667	2	
0.19868	12.712	12.16	3	
0.280597	14.5658	14.5133	5	
0.1837	7.945	9.14	2	
0.23006	14.8307	16.2133	5	
0.309511	10.5933	12.6467	5	
0.217332	12.9768	13.0333	8	
0.170004	8.20984	8.34	3	
0.195814	10.0637	9.66	4	
0.141879	11.3878	10.24	4	
0.188874	7.945	7.77333	2	
0.116148	11.6527	10.9533	4	
0.252965	9.79884	6.1	3	
0.209982	11.123	11.72	4	
0.11876	7.41534	7.12	2	
0.385973	6.62084	8.48667	1	
0.362465	10.5933	10.6333	4	
0.258533	6.88567	6.88667	2	
0.203164	11.9175	12.02	6	
0.490773	9.534	14.4733	0	
0.206682	10.0637	8.2	0	
0.316137	9.534	12.9	1	
0.128007	12.9768	9.33333	0	
0.133323	11.6527	10.4	0	
0.117982	10.5933	8.54667	0	
0.367831	15.89	18.08	1	
0.225268	9.534	10.9067	1	
0.414789	20.657	29.5333	1	
0.28123	11.6527	9.11333	0	
0.0915218	6.62084	6.32667	0	
0.206875	13.5065	13.9267	2	
0.208822	6.62084	6.46667	0	
0.273264	14.301	21.4267	2	
0.12644	7.1505	6.16667	0	
0.240325	9.79884	8.20667	1	
0.0971397	5.82634	4.63333	0	
0.183378	5.29667	5.03333	0	
0.196131	16.4197	15.2067	1	
0.526405	13.2417	6.41333	0	
0.257251	12.1823	12.8533	1	
0.124215	9.79884	8.12667	1	
0.0682441	4.767	4.11333	0	
0.384415	14.5658	20.8867	1	
0.35335	20.3922	21	2	
0.262237	11.6527	13.5733	1	
0.479098	18.5383	25.8667	3	
0.266488	8.20984	5.95333	1	
0.115745	9.00434	7.83333	1	
0.12154	10.8582	8.43333	1	
0.128686	16.9493	15.6267	3	
0.657548	11.3878	13.6133	0	
0.332532	21.1867	28.3533	2	
0.261316	8.20984	8.4	0	
0.197325	10.3285	10.18	2	
0.27932	10.8582	11.58	1	
0.237915	13.7713	11.5133	1	
0.0992027	11.123	8.08667	1	
0.24848	11.6527	12.7467	2	
0.31453	7.945	8.39333	0	
0.0813738	5.03184	4.37333	1	
0.187839	12.4472	7.67333	1	
0.366175	6.356	6.99333	0	
0.138004	9.26917	4.96	0	
0.13255	10.5933	7.17333	2	
0.230992	11.6527	12.2533	1	
0.173814	13.7713	12.3	2	
0.119607	15.3603	14.1467	3	
0.217267	7.41534	7.75333	0	
0.189564	14.5658	14.0333	1	
0.377737	11.6527	11.6467	1	
0.131475	6.356	6.04	2	
0.183606	11.123	13.1667	2	
0.311384	12.712	14.5667	1	
0.138604	16.4197	16.0467	4	
0.214771	14.5658	17.24	1	
0.150455	11.6527	12.02	1	
0.336338	15.0955	20.7733	2	
0.164514	6.62084	6.35333	1	
0.139182	9.26917	9.61333	3	
0.329049	14.5658	16.06	2	
0.170213	9.26917	9.11333	2	
0.277211	13.5065	11.0533	3	
0.358417	14.301	14.7467	2	
0.146599	7.1505	7.84	1	
0.236113	9.534	7.19333	2	
0.342534	10.5933	8.67333	1	
0.338506	11.123	4.7	1	
0.280589	11.123	13.0667	3	
0.116673	11.6527	9.53333	3	
0.273525	7.1505	6.68	1	
0.117172	13.2417	10.3	2	
0.133901	15.0955	13.6	3	
0.203742	13.7713	13.6267	4	
0.564057	23.3053	21.1467	1	
0.354125	8.47467	10.9067	2	
0.150297	7.945	4.40667	0	
0.224919	11.3878	11.2067	4	
0.392246	15.89	18.6867	2	
0.297038	11.3878	10.8533	1	
0.248369	9.00434	4.59333	2	
0.251723	14.0362	14.9867	3	
0.24633	12.4472	14.7667	2	
0.192369	15.0955	18.4	4	
0.138909	10.0637	7.74667	3	
0.329017	11.6527	13.1267	3	
0.181291	14.5658	14.36	4	
0.366148	14.301	14.8067	4	
0.17884	9.26917	9.34	1	
0.194549	13.2417	13.6067	2	
0.242012	16.9493	15.54	2	
0.169839	10.5933	11.24	1	
0.222986	9.26917	10.48	2	
0.309603	9.00434	11.9	3	
0.214863	8.7395	6.99333	0	
0.0489593	7.945	4.04	0	
0.397283	8.47467	7.88	1	
0.295751	15.89	11.2933	3	
0.123633	11.123	9.04	3	
0.310476	12.9768	14.84	2	
0.307584	13.5065	7.52	2	
0.326814	12.9768	16.3267	2	
0.657144	11.3878	14.08	3	
0.359159	15.3603	20.9867	1	
0.20853	9.79884	6.57333	1	
0.0680516	6.356	3.44	1	
0.338592	15.3603	20.88	4	
0.204955	11.9175	10.5467	4	
0.221495	13.2417	12.4467	2	
0.324976	11.9175	15.3933	1	
0.246809	9.534	6.95333	1	
0.285905	11.6527	10.78	3	
0.190321	18.5383	17.5733	4	
0.318275	14.301	16.7267	2	
0.218835	11.9175	13.2667	1	
0.465826	18.0087	25.3267	2	
0.280254	10.8582	11.18	1	
0.37773	12.1823	14.96	0	
0.346612	17.479	14.9667	4	
0.283818	14.5658	16.0867	2	
0.210495	10.0637	9.20667	2	
0.228164	13.2417	14.1733	5	
0.270747	15.0955	14.22	2	
0.180487	11.6527	12.78	2	
0.24904	11.6527	11.8333	2	
0.320806	10.8582	8.63333	2	
0.164902	13.5065	14.2	3	
0.0344189	7.41534	5.41333	0	
0.23994	18.2735	14.8333	3	
0.144117	10.5933	7.52	2	
0.215449	12.1823	11.7667	5	
0.288061	12.712	13.0933	4	
0.28314	17.2142	17.7267	3	
0.114579	5.82634	4.14667	1	
0.117034	11.9175	8.2	1	
0.383627	8.47467	11.1933	3	
0.316163	16.4197	17.0667	4	
0.170953	6.09117	7.01333	3	
0.158676	11.9175	10.2733	1	
0.197366	11.9175	12.8933	1	
0.18139	13.2417	13.94	2	
0.292047	12.712	12.2333	3	
0.366403	21.9812	27.28	5	
0.193342	10.5933	11.66	3	
0.347361	14.8307	15.5667	3	
0.171171	14.301	13.6333	5	
0.200022	11.3878	7.73333	2	
0.319674	12.9768	15.98	2	
0.215842	8.20984	8.98667	3	
0.249811	12.9768	12.16	3	
0.229304	12.9768	15.8467	6	
0.33041	13.7713	15.3533	2	
0.489774	9.79884	15.1467	2	
0.240844	19.8625	23.1333	6	
0.234656	14.0362	16.96	3	
0.0594639	6.356	6.13333	2	
0.19236	10.8582	11.0333	3	
0.195422	16.1548	14.7	2	
0.0710102	8.7395	6.78	2	
0.215935	10.5933	8.83333	3	
0.129488	9.00434	8.63333	2	
0.264235	11.6527	9.70667	2	
0.282027	14.301	17.2333	5	
0.170495	6.62084	5.13333	0	
0.458332	12.1823	10.5467	2	
0.2594	15.6252	18.1933	3	
0.402263	8.20984	3.28	0	
0.222367	12.4472	8.39333	4	
0.188802	12.1823	13.8733	3	
0.198333	12.712	14.38	2	
0.198564	14.301	12.8933	4	
0.364884	17.7438	22.7867	5	
0.171066	10.3285	11.06	4	
0.25324	7.945	10.6067	2	
0.471968	12.4472	17.6267	3	
0.0578235	7.945	8.06	1	
0.182239	7.68017	6.14667	2	
0.345526	12.4472	10.8933	3	
0.260162	17.7438	23.9133	6	
0.253092	13.2417	14.9333	3	
0.253982	14.301	14.1333	4	
0.150408	14.8307	12.98	5	
0.0936835	9.79884	6.74667	3	
0.348728	10.3285	8.45333	3	
0.100234	8.20984	6.54	1	
0.252136	11.9175	11.94	2	
0.377719	19.8625	20.9467	5	
0.36098	15.89	20.2667	2	
0.167962	11.6527	10.92	4	
0.182978	6.88567	7.28667	3	
0.257301	18.5383	18.3067	7	
0.289414	14.5658	15.1533	3	
0.229381	6.356	5.89333	2	
0.330697	15.3603	15.8267	4	
0.307731	9.79884	5.46667	1	
0.19128	5.29667	3.81333	2	
0.286536	10.5933	10.2467	2	
0.144312	5.82634	4.36667	2	
0.362482	13.2417	16.0467	2	
0.225863	11.3878	12.2133	4	
0.350711	7.68017	9.66667	5	
0.243181	12.712	11.5267	2	
0.259644	9.26917	8.11333	1	
0.334231	9.79884	10.44	1	
0.178911	14.0362	12.0667	3	
0.197497	13.5065	13.3467	4	
0.148658	14.8307	12.94	4	
0.354424	15.89	20.2467	5	
0.341729	16.4197	20.7333	8	
0.182113	11.123	11.12	3	
0.235053	11.6527	11.72	5	
0.119291	5.5615	5.8	2	
0.115427	11.9175	11	4	
0.201359	10.3285	8.53333	3	
0.195068	8.47467	6.71333	3	
0.246682	16.6845	18.1267	5	
0.37125	12.712	14.3733	4	
0.221318	14.0362	16.7267	6	
0.249193	14.8307	13.5067	5	
0.218359	16.6845	15.4667	3	
0.302775	8.47467	8.56	3	
0.363486	10.0637	12.9	3	
0.202958	13.2417	10.4933	4	
0.246924	6.88567	4.43333	2	
0.206074	12.1823	12.3133	4	
0.20542	6.62084	6.97333	2	
0.243397	18.0087	20.32	5	
0.31438	13.5065	10.1667	3	
0.172692	12.1823	13.32	4	
0.328043	11.6527	13.46	2	
0.325599	15.6252	19.2733	7	
0.355025	10.3285	13.58	4	
0.322935	12.9768	15	3	
0.360528	7.41534	8.94	4	
0.214717	16.6845	17.8667	6	
0.1861	11.123	13.8333	6	
0.236368	13.5065	13.78	3	
0.215066	12.1823	11.4533	4	
0.22752	10.5933	6.82	3	
0.159276	14.8307	12.3467	7	
0.166726	9.534	7.12	2	
0.102513	9.00434	8.73333	3	
0.135964	8.20984	9.04	3	
0.139379	11.6527	12.0467	4	
0.260975	7.1505	8.42667	3	
0.253512	10.5933	10.9133	2	
0.436309	10.3285	11.4267	4	
0.515656	10.3285	12.44	1	
0.231663	10.5933	11.0067	4	
0.284489	14.301	15.9067	3	
0.15093	18.0087	19.56	1	
0.284286	12.4472	14.34	0	
0.107932	9.00434	7.12667	0	
0.321881	12.9768	15.7667	0	
0.3229	11.6527	13.5667	1	
0.0925215	11.3878	9.5	2	
0.217686	17.2142	14.9333	1	
0.439645	15.89	13.9067	0	
0.238554	8.47467	9.3	0	
0.347341	25.1592	32.6733	2	
0.263087	9.79884	11.7867	2	
0.190467	11.123	12.26	1	
0.164816	14.0362	15.0067	2	
0.333768	17.479	18.6133	0	
0.154451	7.945	9.08667	1	
0.236066	15.6252	11.7133	1	
0.232863	11.3878	12.56	1	
0.319844	11.3878	12.0867	0	
0.0582256	10.3285	8.98	1	
0.36099	12.712	10.3533	2	
0.264451	10.8582	11.0733	0	
0.229623	15.89	18.9267	1	
0.111386	12.712	6.45333	1	
0.252991	18.5383	21.0067	2	
0.125147	5.82634	4.30667	0	
0.146703	19.5977	20.4133	3	
0.293472	7.68017	10.1467	0	
0.196155	10.0637	12.5667	0	
0.332849	13.7713	13.4733	0	
0.494476	16.4197	20.46	1	
0.281265	20.9218	24.2733	2	
0.406495	13.5065	17.7133	1	
0.208603	10.8582	8.95333	2	
0.239959	15.0955	15.9533	3	
0.109491	8.20984	5.47333	1	
0.119127	6.62084	4.7	1	
0.217186	7.1505	6.59333	2	
0.0425851	4.23734	3.69333	0	
0.188761	15.0955	15.34	1	
0.140717	12.4472	11.8	2	
0.317517	5.82634	7.03333	0	
0.215446	6.62084	5.82667	1	
0.25169	8.47467	9.70667	1	
0.17812	12.712	9.54667	2	
0.347913	23.0405	29.8867	2	
0.288503	19.5977	26.72	2	
0.254031	12.9768	11.9067	2	
0.161339	9.26917	9.99333	1	
0.120328	10.8582	10.0333	0	
0.408885	7.945	10.4067	1	
0.138871	9.26917	6.84667	1	
0.252708	11.6527	11.1733	1	
0.239065	11.3878	12.5467	2	
0.131198	9.00434	6.79333	2	
0.217889	10.0637	9.84667	2	
0.12786	12.1823	10.8667	3	
0.205319	9.00434	9.81333	1	
0.514263	14.8307	23.3	1	
0.299317	13.5065	16.6333	2	
0.259446	7.945	7.1	2	
0.133011	12.712	12.8067	2	
0.0959684	8.20984	6.4	1	
0.319433	11.9175	14.68	2	
0.292095	9.534	10.9667	2	
0.336046	11.123	12.9867	2	
0.210629	8.20984	8.69333	1	
0.26381	9.79884	9.30667	1	
0.225883	15.0955	12.6733	3	
0.15959	9.00434	4.95333	2	
0.116526	5.82634	4.55333	1	
0.277035	10.5933	10.94	3	
0.289251	16.9493	13.6933	2	
0.239145	11.9175	15.1667	0	
0.435592	10.3285	14.9733	4	
0.292984	11.6527	12.38	1	
0.22073	7.41534	5.68	0	
0.196371	19.068	20.4933	4	
0.53303	15.6252	20.1467	2	
0.1633	9.00434	8.2	0	
0.173842	11.3878	9.29333	3	
0.194488	8.47467	6.85333	2	
0.36338	19.068	22.72	6	
0.230712	13.2417	12.02	2	
0.247534	7.68017	6.46	1	
0.250911	4.767	5.18667	0	
0.184209	9.00434	6.38	0	
0.344025	19.068	22.1	2	
0.335004	16.9493	22.7733	3	
0.234459	10.0637	12.3667	3	
0.364739	19.3328	25.9267	3	
0.267523	14.301	14.9467	2	
0.245793	17.2142	18.76	4	
0.165003	11.3878	9.80667	2	
0.30435	13.2417	15.3867	1	
0.201168	15.0955	17.72	4	
0.151069	8.47467	8.44	4	
0.188638	14.5658	10.2867	1	
0.295748	9.534	9.06	2	
0.0448548	5.29667	2.94	2	
0.241361	10.0637	12.72	2	
0.364035	20.3922	24.1533	5	
0.234	15.89	12.1333	3	
0.307287	11.3878	13.5333	5	
0.160272	9.26917	8.42	3	
0.150184	7.68017	6.7	2	
0.195554	11.9175	11.9667	3	
0.13805	8.7395	7.94667	3	
0.163397	11.123	10.4733	3	
0.268518	12.1823	12.2733	2	
0.305468	14.5658	19.0333	4	
0.226157	8.47467	9.54	3	
0.291912	10.5933	8.71333	2	
0.148373	8.47467	7.64667	2	
0.1844	17.2142	14.7333	4	
0.292159	9.534	10.44	1	
0.144104	6.62084	7.24667	2	
0.288422	11.3878	14.66	4	
0.305026	6.88567	5.80667	2	
0.273143	16.4197	20.4333	3	
0.239439	13.5065	13.1867	2	
0.409873	12.4472	16.24	4	
0.270627	16.1548	16.5933	3	
0.146522	11.123	9.44667	2	
0.217554	8.20984	7.14	2	
0.370855	10.0637	12.24	2	
0.151488	10.3285	10.3133	2	
0.175907	11.123	9.88	2	
0.38258	9.534	9.56	1	
0.386819	11.9175	10.7267	1	
0.13486	16.1548	16.4933	5	
0.286256	14.301	14.82	3	
0.395422	12.9768	12.4933	1	
0.246388	16.6845	18.04	4	
0.410817	15.0955	17.9	5	
0.263362	12.1823	14.9933	4	
