ZnA[0]	thetaWatt[0]	ThetaTaj[0]	Rm[0]	
0.508491	8.47467	11.84	0	
0.161568	8.20984	6.66667	0	
0.35122	20.1273	16.3	0	
0.232875	15.3603	20.0733	0	
0.0315519	1.05933	1.06667	0	
0.331713	28.602	30.8733	0	
0.348422	9.00434	4.30667	1	
0.379811	5.82634	7.72667	1	
0.0518206	2.3835	1.88	1	
0.292463	18.0087	16.4133	1	
0.204282	1.589	0.82	0	
0.230841	19.5977	21.1133	6	
0.193815	33.1042	35.9267	6	
0.193057	20.3922	14.8867	1	
0.344492	33.1042	33.0467	1	
0.151673	19.8625	17.8733	0	
0.120361	21.4515	17	2	
0.00793651	0.529667	0.36	0	
0.213257	25.9537	28.86	2	
0.163158	7.945	5.82667	0	
0.0176963	2.3835	1.58667	0	
0.219387	5.82634	4.16	0	
0.257148	15.6252	11.4933	1	
0.206349	0.7945	0.813333	0	
0.0448077	1.589	1.38667	0	
0.251803	12.712	13.64	3	
0.30862	10.0637	11.0067	5	
0.368539	26.4833	31.7933	5	
0.372454	16.6845	22.3267	6	
0.205818	3.178	2.90667	0	
0.313273	25.1592	30.6867	0	
0.333072	1.05933	1.09333	0	
0.201806	15.89	13.2467	3	
0.375066	25.1592	34.8533	0	
0.158791	16.1548	16.2067	6	
0.220731	3.70767	4.08	0	
0.369964	15.0955	16.5	2	
0.0831116	9.79884	8.82	0	
0.154308	2.64833	2.68667	0	
0.143483	2.64833	2.07333	0	
0.170787	12.4472	12.8733	4	
0.260699	16.9493	19.82	7	
0.175133	11.3878	9.77333	5	
0.0466976	1.589	1.37333	0	
0.508929	0.7945	1.08667	1	
0.379678	12.712	12.2333	1	
0.181244	9.534	8.8	0	
0.229769	9.534	7.28	0	
0.135428	14.301	15.1467	1	
0.30202	18.2735	22.24	5	
0.305409	17.7438	14.4067	5	
0.312046	3.70767	1.79333	0	
0.263101	13.2417	7.88667	1	
0.216606	4.767	4.99333	0	
0.191903	24.3647	24.9	2	
0.3759	14.5658	15.82	4	
0.0143795	1.32417	1.05333	0	
0.164383	14.5658	14.5067	4	
0.00568182	0.529667	0.3	0	
0.448351	29.3965	44.1333	3	
0.170986	16.9493	13.7533	1	
0.361994	16.4197	19.36	4	
0.118691	4.23734	3.78667	0	
0.166234	15.89	17.7467	0	
0.137142	11.3878	13.2933	0	
0.583996	4.50217	2.76	2	
na	0.264833	0.22	0	
0.424347	8.20984	9.46	0	
0.26993	11.3878	10.7867	3	
0.19776	1.85383	1.87333	0	
0.237453	14.8307	17.1	2	
0.066064	12.712	8.5	2	
0.508375	3.9725	4.85333	0	
0.500868	1.85383	0.56	0	
0.339994	7.41534	8.14667	0	
0.138009	11.3878	10.0467	1	
0.265162	37.0767	33.2067	0	
0.334807	13.2417	13.34	2	
0.0705991	7.945	7.92667	0	
0.132061	21.4515	21.86	0	
0.0708037	3.178	2.96	0	
0.598301	8.7395	15.0333	0	
0.137487	21.9812	18.62	6	
na	0	0	0	
0.184537	16.6845	12.7933	0	
0.195638	10.0637	10.74	1	
0.29085	4.23734	3.51333	1	
0.311387	21.7163	14.06	0	
0.184012	20.1273	20.0067	0	
0.114901	19.068	15.02	1	
0.524347	60.1172	27.4333	1	
0.342588	21.7163	20.4933	0	
0.42325	19.5977	24.9533	1	
0.228877	3.44283	2.24	0	
0.0725187	10.3285	8.00667	0	
0.14842	6.09117	5.68667	0	
0.150749	1.589	1.26667	1	
0.269397	22.246	14.28	0	
0.167233	27.8075	25.3733	3	
0.261306	20.3922	23.5667	5	
0.321189	15.0955	20.4067	1	
0.0992171	1.589	0.826667	0	
0.288001	16.9493	18.12	5	
na	0	0	0	
0.191134	9.534	9.82667	0	
0.521626	14.5658	22.1533	0	
0.249871	10.8582	13.9067	1	
0.119773	7.945	6.63333	1	
0.53267	42.6382	65.2933	1	
0.261888	49.7887	57.7333	3	
0.183662	18.2735	20.2733	2	
0.143906	13.2417	11.8533	2	
0.321849	12.4472	15.7933	3	
0.336902	14.8307	18.1133	1	
0.154489	12.4472	13.02	1	
0.259116	18.5383	21.4733	5	
0.357377	8.7395	9.26667	0	
0.180102	9.00434	11.0733	1	
0.194776	14.0362	12.06	0	
0.298009	11.6527	10.26	2	
0.0218002	2.3835	1.91333	1	
0.258945	1.32417	2.00667	2	
0.25554	8.20984	6.2	3	
0.115203	7.68017	5.38667	0	
1	0.529667	0.56	0	
0.551731	1.85383	1.3	0	
0.205543	27.2778	27.52	1	
0.499371	6.62084	10.0067	0	
0.369143	4.767	5.91333	3	
0.271108	3.9725	5.40667	0	
0.0258094	1.85383	1.27333	1	
0.400347	19.068	24.9533	1	
0.173132	9.26917	10.8267	0	
0.255608	19.068	17.86	4	
0.0116122	3.44283	2.03333	0	
0.068765	9.00434	6.65333	0	
0.166415	4.23734	4.17333	1	
0.28316	29.3965	25.66	2	
0.126852	7.1505	7.25333	1	
0.423663	21.7163	30.1133	0	
0.191607	14.5658	8.52667	0	
0.364615	9.79884	13.6333	0	
0.266813	7.1505	6.66	0	
0.555782	3.44283	1.78667	1	
0.123835	10.0637	9.55333	6	
0.338398	18.2735	21.3	3	
0.285827	16.9493	20.6667	5	
0.175201	11.123	11.8133	5	
0.226113	18.0087	18.8133	6	
0.228643	3.70767	3.73333	0	
0.357193	14.301	17.5667	0	
0.208674	3.178	3.11333	0	
0.289344	39.725	50.9267	0	
0.162207	8.20984	5.18	0	
0.31653	5.82634	7.56	0	
0.275063	9.79884	9.12667	0	
0.223183	7.945	10.22	4	
0.260197	23.835	22.94	5	
0.219547	28.8668	34.9133	1	
0.242859	33.369	38.6867	0	
0.223951	6.356	6.32667	1	
0.501623	2.91317	1.46667	0	
0.204887	15.3603	15.1333	0	
0.241327	14.301	11.9533	0	
0.175961	6.88567	6.28	4	
0.150112	7.41534	4.6	0	
0.0957211	12.4472	8.28	0	
0.174695	2.11867	2.56667	0	
0.17648	19.8625	18.7067	0	
0.225149	6.88567	5.74	1	
na	0.264833	0.48	0	
0.172151	3.178	3.43333	0	
0.197097	9.79884	10.1533	1	
0.281026	10.5933	11.0067	0	
0.597939	6.62084	11.0333	0	
0.146794	13.2417	12.58	5	
0.197352	18.2735	19.7667	2	
0.219011	20.657	15.5267	3	
0.0922995	1.05933	0.953333	0	
0.342494	19.5977	19.6333	4	
0.185077	9.79884	8.86	0	
0.277127	4.767	4.88	0	
0.223283	11.3878	7.44	0	
0.171701	10.5933	11.1067	1	
0.236387	10.3285	10.1067	0	
0.234045	15.6252	13.96	1	
0.138498	20.1273	19.8733	6	
0.328631	8.20984	8.60667	2	
0.177489	17.479	20.8667	0	
0.280822	15.0955	16.5733	1	
0.119085	7.68017	5.07333	1	
0.00173611	0.529667	0.16	0	
0.35407	9.534	7.43333	0	
0.446496	5.5615	4.28667	0	
0.267193	22.7757	24.5733	1	
0.330173	24.3647	23.3333	2	
0.286817	24.3647	26.6667	7	
0.193041	15.0955	13.18	0	
0.391362	17.479	20.5	3	
0.106275	4.23734	4.58	1	
0.128757	12.9768	13.1133	0	
0.281215	3.178	4.52667	0	
0.511507	35.7525	45.4133	1	
0.217804	9.00434	7.78	1	
0.228621	28.602	23.08	6	
0.213528	15.89	17.68	0	
0.399023	14.5658	20.58	0	
0.243204	9.00434	10.7	0	
0.139524	18.5383	14.0733	2	
0.0164035	2.11867	1.38	0	
0.090491	11.6527	7.23333	1	
na	0.264833	0.38	0	
0.556216	2.64833	3.89333	0	
0.290901	24.0998	26.8733	1	
0.334698	28.602	37.4533	2	
0.39516	13.2417	14.9	0	
0.261235	15.0955	12.74	1	
0.196448	13.2417	16.0933	0	
0.0982791	2.11867	2.66	2	
0.284284	15.0955	8.66	2	
0.261018	19.8625	21.38	1	
0.25655	3.70767	3.98	0	
0.368768	34.6932	20.9133	2	
0.52802	6.62084	9.74667	0	
0.173859	10.0637	8.34	0	
0.00311098	2.91317	1.22667	0	
0.110868	8.7395	5.73333	2	
0.559577	9.534	13.4733	1	
0.109014	3.178	3.11333	0	
0.289703	7.41534	9.91333	1	
0.231657	20.3922	13.5933	3	
0.183542	9.00434	9.48	0	
0.297	20.9218	26.8933	1	
0.31159	23.835	26.3133	5	
0.0689445	9.79884	6.76667	0	
0.266773	21.1867	21.3933	0	
0.172805	12.1823	10.3333	0	
0.635639	39.4602	52.68	0	
0.185446	26.7482	27.0933	3	
0.0713307	3.44283	2.64	0	
0.166667	0.529667	0.413333	0	
0.306474	8.20984	10.28	2	
0.328524	29.1317	34.8867	0	
0.359858	18.2735	24.48	0	
0.434697	2.3835	3.61333	0	
0.137635	11.3878	9.74667	2	
0.395059	13.2417	13.3333	0	
0.14061	5.03184	4.41333	0	
0.418451	24.6295	24.5533	1	
0.0646258	5.5615	4.63333	2	
0.137434	13.7713	7.39333	0	
0.171753	5.82634	5.46667	3	
0.237953	29.9262	34.2	1	
0.195292	10.0637	9.52667	3	
0.315352	31.2503	30.2867	0	
0.266553	7.945	8.23333	0	
0.133365	17.2142	13.78	1	
0.220428	4.50217	5.64667	0	
0.235638	3.178	2.21333	0	
0.284367	10.3285	7.8	0	
0.140371	17.7438	17.72	0	
0.34931	15.0955	21.82	1	
0.179334	12.4472	8.02667	1	
0.344552	12.4472	16.7133	0	
0.184321	8.47467	6.03333	3	
0.153494	14.301	13.8867	0	
0.267125	19.3328	21.14	0	
0.190363	16.9493	10.5133	0	
0.146099	17.479	15.0267	0	
0.175301	15.0955	9.66667	0	
0.229167	16.9493	20.2067	8	
0.190347	3.70767	4.48	3	
0.195824	19.5977	18.8133	0	
0.231141	22.246	19.96	7	
0.0202811	3.44283	3.25333	2	
0.676302	39.4602	67.9	0	
0.186383	15.0955	16.5	2	
0.208069	12.4472	12.0467	3	
0.141904	7.68017	7.26667	2	
0.220303	2.91317	3.26	0	
0.104272	9.26917	8.89333	2	
0.275156	12.1823	11.8933	0	
0.165635	17.479	18.72	0	
0.253702	1.32417	0.693333	0	
0.330576	7.1505	8.29333	4	
0.286098	12.712	14.7867	3	
0.178109	1.85383	1.83333	0	
0.154187	14.301	14.1267	0	
0.167835	13.2417	10.92	0	
0.192691	8.7395	8.78	1	
0.457122	4.23734	5.22667	0	
0.29138	29.6613	34.5133	4	
0.119866	9.00434	8.11333	2	
0.249818	25.6888	25.9867	6	
0.429497	4.50217	6.42	3	
0.318559	13.5065	16.3067	1	
0.434406	5.29667	3.32	0	
0.292154	18.8032	22.8067	2	
0.0929695	9.26917	7.67333	1	
0.517775	21.1867	23.1933	0	
0.237987	17.2142	19.3533	0	
0.315381	17.2142	19.3333	3	
0.314141	5.5615	4.64	0	
0.21026	10.5933	11.7533	0	
0.0362592	1.32417	1.16	0	
0.128066	9.534	8.56	0	
0.10768	2.11867	2.10667	0	
0.0165631	0.529667	0.433333	0	
0.370874	16.4197	17.4933	4	
0.20024	25.9537	27.7533	10	
0.152852	9.79884	10.24	6	
0.501378	4.23734	5.48667	0	
0.524464	1.85383	2.38	0	
0.185374	10.3285	10.3333	6	
0.392693	20.657	28.74	0	
0.270282	29.3965	37.5733	6	
0.240701	5.82634	6.11333	1	
0.060328	2.91317	2.32667	0	
0.343851	17.2142	22.24	0	
0.348953	32.3097	41.42	2	
0.298796	12.9768	12.1267	4	
0.112571	9.79884	7.54	0	
0.264466	26.2185	29.8533	8	
0.224638	17.2142	18.6667	6	
0.196518	10.5933	12.7533	0	
0.137847	10.5933	9.88667	2	
0.174364	15.89	19.36	0	
0.202318	10.5933	10.04	2	
0.179356	13.5065	12.0667	2	
0.392041	18.8032	24.9933	0	
0.247217	28.8668	29.1667	6	
0.0815068	8.47467	7.39333	0	
0.26762	3.44283	4.66667	2	
0.240783	21.9812	17.6133	0	
0.296064	25.9537	31.4133	9	
0.270482	32.3097	23.68	0	
0.300569	16.1548	20.8	3	
0.149731	9.00434	7.34667	3	
0.184916	18.0087	16.46	1	
0.11552	5.03184	5.53333	2	
0.494949	0.529667	0.933333	0	
0.159645	4.50217	4.13333	0	
0.467084	22.5108	23.5333	1	
0.353374	3.44283	4.44	0	
0.423214	32.5745	33.8333	1	
0.27717	3.9725	3.25333	0	
0.122266	10.0637	7.68	0	
0.203448	8.20984	8	2	
0.373798	5.5615	5.60667	2	
0.452322	26.7482	38.1933	0	
0.179757	15.6252	13.8333	1	
0.248087	12.9768	11.68	1	
0.225739	9.534	10.78	2	
0.207808	15.0955	11.6733	0	
0.015873	1.589	1.74	1	
0.269061	6.356	7.02667	1	
0.244808	15.0955	13.5467	0	
0.315721	2.11867	3.03333	0	
0.117739	13.7713	12.2467	0	
0.323707	12.4472	11.3533	1	
0.256762	27.8075	33.7067	2	
0.208627	11.6527	10.9467	3	
0.276868	4.50217	5.34667	0	
0.264354	18.5383	23.7	2	
0.344144	3.178	4.24667	0	
0.241113	13.5065	15.58	7	
0.208704	12.4472	11.7133	0	
0.0551143	1.589	1.57333	1	
0.141136	13.2417	10.4867	0	
0.0852316	4.767	5.02	1	
0.059467	2.11867	2.22	0	
0.0119524	3.9725	2.65333	1	
0.259715	2.91317	3.22667	1	
0.150689	20.1273	20.8067	8	
0.404808	3.178	3.5	2	
0.187726	15.6252	12.9533	0	
0.152482	9.26917	7.59333	2	
0.14862	5.5615	5.92667	0	
0.242915	13.5065	7.60667	0	
0.186115	11.123	10.46	0	
0.207882	23.5702	15.64	0	
na	0.264833	0.38	0	
0.14647	6.88567	8.63333	0	
0.349328	9.26917	9.82	0	
0.229781	26.4833	30.4733	6	
0.340161	10.8582	13.0933	2	
0.341238	1.05933	0.68	0	
0.400189	6.88567	3.86	1	
0.420056	4.767	7.29333	0	
0.397747	5.5615	6.3	0	
0.343485	17.7438	22.92	1	
0.112171	6.62084	4.48	0	
0.437241	32.5745	26.6533	0	
0.173135	9.534	7.94667	0	
0.348613	14.0362	9.9	0	
0.0888491	1.05933	1.03333	0	
0.233899	19.8625	18.88	9	
na	0.264833	0.5	0	
0.268067	2.91317	3.4	2	
0.153424	11.6527	12.8	1	
0.294611	41.0492	49.36	5	
0.447292	18.2735	15.9933	0	
0.109747	7.41534	7.54	0	
0.407105	17.2142	20.8533	2	
0.167595	11.6527	12.0533	1	
0.125853	6.09117	4.98667	3	
0.113682	12.9768	12.98	0	
0.253692	20.657	22.72	1	
0.123949	7.945	7.84667	0	
0.221261	3.44283	3.07333	2	
0.169904	7.41534	8.23333	0	
0.12643	15.0955	13.9667	0	
0.247235	7.41534	8.34667	5	
0.169842	13.2417	12.4733	3	
0.0865849	5.29667	4.86667	0	
0.20637	15.3603	10.2067	1	
0.157795	11.123	8.90667	0	
0.304972	31.5152	32.48	0	
0.194609	7.1505	5.54667	0	
0.583333	0.7945	0.493333	0	
0.101083	3.178	2.51333	0	
0.322959	2.3835	2.43333	0	
0.249907	11.123	6.2	0	
0.334491	1.05933	0.32	0	
0.123757	2.3835	2.5	1	
0.130134	5.03184	5.35333	3	
0.169018	7.1505	7.2	4	
0.0643155	1.85383	1.44667	0	
0.335749	1.05933	0.393333	0	
0.375227	6.62084	8.88667	1	
0.155746	2.91317	2.12667	0	
0.233825	8.47467	9.18	2	
0.197124	19.5977	18.64	0	
0.0587464	4.50217	2.43333	0	
0.119795	1.05933	0.846667	0	
0.345694	23.0405	22.7067	1	
0.246841	18.2735	22.9267	0	
0.278019	6.09117	7.55333	1	
0.0925067	7.68017	5.24667	0	
0.154513	12.9768	11.04	1	
0.0774023	9.79884	8.08	0	
0.390557	17.479	22.3333	2	
0.0626075	1.05933	1.36667	0	
0.314293	20.1273	22.8933	0	
0.0412533	2.91317	1.84	0	
0.378472	0.7945	1.08	1	
0.139135	13.5065	13.04	2	
0.340864	7.68017	8.86	0	
0.610924	43.9624	61.94	0	
0.204534	9.00434	10.9333	0	
0.167149	15.6252	15.2133	0	
0.152763	13.5065	10.1267	1	
0.293408	18.0087	14.34	4	
0.0861653	9.534	7.7	0	
0.311109	13.7713	16.7133	1	
0.165505	14.0362	10.94	1	
0.431042	15.6252	11.9867	0	
0.23272	16.4197	14.9733	2	
0.127596	9.79884	8.39333	0	
0.145994	18.5383	12.4333	1	
0.19601	14.5658	9.11333	1	
na	0.264833	0.38	0	
0.146371	10.5933	9.17333	0	
0.188803	14.8307	18.3267	1	
0.132273	1.85383	2.04	0	
0.0850371	1.05933	1.03333	0	
0.081957	16.1548	9.84667	0	
0.0995504	3.9725	3.37333	1	
0.144307	12.1823	8.74	1	
0.12345	3.9725	2.62667	0	
0.0546498	1.589	1.48	1	
0.595165	18.5383	30.56	0	
0.166139	18.2735	14.6333	2	
0.0348957	2.64833	1.87333	0	
0.165366	10.8582	12.92	0	
0.19103	4.767	4.92	0	
0.192804	10.3285	10.5667	3	
0.230271	8.7395	8.13333	0	
0.0984489	15.3603	11.18	2	
0.126776	17.479	17.1067	2	
0.129416	6.356	5.16	1	
0.277477	7.68017	6.15333	0	
na	0	0	0	
na	0	0	0	
0.142689	13.5065	12.78	0	
0.150133	12.712	12.2467	4	
0.345341	12.712	13.0267	3	
0.218651	18.5383	13.6733	2	
0.252095	5.5615	3.79333	0	
0.0948231	8.7395	5.44667	0	
0.148505	12.4472	7.90667	0	
0.600181	19.8625	29.9533	2	
0.636175	2.3835	3.48	0	
0.0745853	7.1505	6.49333	0	
0.263531	1.85383	2.1	1	
0.312023	2.11867	1.08	0	
0.155636	9.26917	8.26667	1	
0.264367	8.47467	6.94	0	
0.141753	14.5658	13.8267	0	
0.0417767	2.64833	1.76667	0	
0.25855	17.2142	20.1733	1	
0.37029	18.8032	21.22	2	
0.178165	11.3878	11.2733	1	
0.346663	10.3285	13.5133	3	
0.441074	9.534	10.4667	1	
0.417464	8.7395	11.5267	1	
0.300472	7.1505	6.60667	1	
0.17554	6.88567	4.73333	1	
0.0712702	4.50217	3.34667	1	
0.130588	9.534	5.82667	0	
0.262938	28.602	29.0467	0	
0.182072	7.41534	6.99333	2	
0.157267	11.3878	9.38	6	
0.025974	0.7945	0.78	0	
0.201823	18.2735	16.98	2	
0.154896	13.5065	12.5933	1	
0.602781	23.835	37.2667	1	
0.225065	5.03184	3.00667	0	
0.274356	9.26917	12.62	5	
na	0.264833	0.28	0	
0.146334	9.26917	8.31333	0	
0.312785	10.5933	12.38	0	
0.153079	20.1273	18.68	4	
0.118529	15.6252	15	0	
0.168409	16.1548	14.4867	0	
0.127313	23.0405	21.88	0	
0.000420875	0.529667	0.7	1	
0.0843254	0.7945	1.11333	1	
0.164007	18.0087	17.0067	1	
0.490231	2.91317	4.15333	0	
0.216928	24.3647	28.0933	0	
0.311594	0.7945	0.866667	0	
0.251114	16.6845	15.0333	1	
0.198419	24.3647	16.9533	0	
0.10863	9.79884	8.87333	1	
0.441612	4.767	7.21333	1	
0.32001	15.89	18.74	0	
0.256195	16.6845	19.8133	1	
0.161429	12.9768	11.8733	0	
0.0897964	4.767	4.88	0	
0.300089	18.5383	16.6133	6	
0.366948	26.2185	29.2067	3	
0.112471	16.4197	13.5467	2	
0.32522	34.1635	42.24	6	
0.192151	15.6252	11	1	
0.273771	10.3285	9.55333	0	
0.210979	27.013	25.6333	4	
0.133667	21.1867	16.98	5	
0.130435	0.529667	0.653333	0	
0.390213	18.8032	20.5667	2	
0.148575	41.314	36.3	4	
0.352018	12.4472	16.76	3	
0.135907	12.1823	10.8667	1	
0.263285	1.589	2.07333	1	
0.182563	6.62084	4.74	0	
0.303705	23.0405	24.3333	0	
0.266988	21.9812	21.92	0	
0.133546	1.05933	0.933333	0	
0.30745	19.8625	21.2533	8	
0.360168	5.03184	5.43333	4	
0.255287	3.178	3.76	2	
0.460211	11.9175	9.43333	1	
0.085855	11.123	8.73333	0	
0.4201	20.3922	23.3	4	
0.0566744	5.03184	4.73333	0	
0.368562	3.70767	5.2	1	
0.171273	11.123	11.3933	1	
0.0748266	6.09117	4.76	1	
0.0195941	5.03184	3.68667	1	
0.368037	16.9493	7.55333	1	
0.553385	19.8625	31.4933	0	
0.228274	21.1867	18.86	3	
0.274424	16.6845	17.22	4	
0.323573	16.9493	22.7867	5	
0.313765	6.88567	7.44	1	
na	0.264833	0.153333	0	
0.156325	16.9493	18.18	0	
na	0.264833	0.08	0	
0.243328	12.712	9.45333	1	
0.142431	16.6845	12.26	0	
0.396975	17.7438	25.3267	0	
0.375707	10.0637	14.3333	3	
0.187068	14.8307	12.6333	4	
0.289977	4.767	5.02	0	
0.220138	14.301	13.7067	0	
0.0355122	3.9725	2.94667	0	
0.493169	9.00434	8.33333	1	
0.23018	24.8943	24.9533	0	
0.200907	19.5977	16.3533	3	
0.212559	7.1505	5.66	1	
0.295243	26.7482	31.6933	5	
0.242139	22.7757	15.8733	0	
0.191319	12.712	12.78	0	
0.0968394	5.29667	4.73333	0	
0.309056	24.8943	26.0933	7	
0.106006	3.178	3.38667	3	
0.342105	1.05933	0.62	0	
0.305283	13.2417	15.24	3	
0.28931	29.6613	31.26	5	
0.424122	10.3285	14.7267	2	
0.0596392	7.1505	5.6	0	
0.230124	15.0955	17.2467	0	
na	0	0	0	
0.183811	5.29667	3.68	0	
0.188972	20.1273	21.7867	1	
0.552613	26.4833	39.68	1	
0.262879	3.9725	4.22	1	
0.233673	3.44283	3.38667	0	
0.306987	13.7713	16.32	1	
0.237028	14.8307	15.3	1	
0.21287	17.7438	18.0667	6	
0.133015	6.09117	5.93333	0	
0.151769	11.123	7.75333	0	
0.380006	18.8032	15.5867	1	
0.0995914	12.4472	11.7867	1	
0.145555	10.3285	7.27333	1	
0.21986	8.47467	10.1467	1	
0.182648	4.50217	4.23333	1	
0.521214	5.82634	7.82	0	
0.181197	10.8582	9.04667	1	
0.523577	15.6252	24.22	0	
na	0.264833	0.38	0	
0.117095	10.0637	9.1	2	
0.211751	11.3878	11.7933	3	
0.173446	4.23734	4.8	0	
0.305424	15.89	11.9333	0	
0.00828538	0.7945	0.686667	1	
0.39489	29.9262	37.5533	3	
0.143319	5.5615	5.54667	1	
0.0869805	6.356	4.82667	0	
0.401181	11.6527	16.3933	0	
0.459508	27.2778	22.4533	0	
0.340191	21.4515	26.26	4	
0.124066	11.6527	10.5467	0	
0.421058	46.6107	68.16	1	
0.375538	6.88567	6.85333	0	
0.158551	7.68017	6.94667	1	
0.124889	2.11867	1.92	0	
0.190047	15.6252	15.52	3	
0.26143	17.7438	17.2733	9	
0.153083	20.3922	19.3467	0	
0.241711	8.7395	8.66	1	
0.365616	12.9768	15.4133	3	
0.195074	2.3835	1.64667	0	
0.0998221	21.9812	17.9933	2	
0.255844	11.3878	11.7667	0	
0.155603	10.5933	7.37333	0	
0.198338	16.4197	15.7067	1	
0.292607	19.3328	24.62	1	
0.100743	6.09117	6.00667	0	
0.347126	1.05933	1.14667	0	
0.125504	11.3878	10.78	2	
0.193481	9.00434	8.33333	3	
0.185061	20.9218	24.2933	0	
0.201756	11.123	9.36667	5	
0.145109	7.1505	6.26667	2	
0.234039	23.5702	28.9	1	
0.263706	25.424	22.4467	7	
0.280915	25.6888	27.16	11	
0.266358	15.89	17.5467	0	
0.188445	6.356	4.59333	0	
0.29806	3.9725	3.84667	0	
0.319612	12.4472	15.52	1	
0.0912791	2.64833	2.22667	0	
0.265089	8.47467	8.78	5	
0.217216	6.62084	7.04667	0	
0.364217	15.3603	19.7333	4	
0.180261	32.0448	33.4267	0	
0.257829	27.013	30.18	0	
0.227315	12.9768	14.0533	0	
0.242388	14.5658	12.5	1	
0.202178	15.89	17.46	0	
0.0530494	1.85383	1.64667	0	
0.588795	18.5383	24.1933	0	
0.201212	14.0362	12.14	3	
0.328	14.301	15.3533	0	
0.208286	2.3835	3.16	0	
0.0461154	1.05933	0.973333	0	
0.19657	14.8307	14.14	0	
0.101374	10.5933	9.13333	0	
0.509804	0.7945	0.986667	0	
0.266184	2.3835	2.51333	1	
0.0330332	6.88567	5.2	1	
0.29223	10.0637	12.78	0	
0.20857	12.9768	9.35333	0	
0.0696656	8.20984	6.16667	1	
0.184043	13.5065	13.8933	5	
0.500874	14.301	20.1467	0	
0.363036	9.26917	11.82	1	
0.229156	21.1867	22.1867	6	
0.341284	22.7757	23.6933	4	
0.414747	31.5152	26.2467	0	
0.169564	2.91317	2.49333	1	
0.137751	16.1548	17.72	0	
0.216747	1.85383	2.2	0	
0.0707856	6.356	3.34667	2	
0.551233	5.29667	8.12	0	
0.285562	12.4472	12.3667	0	
0.274043	9.534	12.0067	1	
0.250608	27.013	30.3867	3	
0.0432403	6.88567	4.72667	0	
0.195561	3.70767	3.34667	0	
0.3065	12.1823	13.74	3	
0.244079	21.9812	26.92	0	
0.072834	4.23734	2.31333	0	
0.118037	2.91317	2.28667	2	
0.255393	4.23734	3.68	1	
0.174938	19.5977	21.3067	0	
0.235343	14.8307	17.56	2	
0.357715	28.602	34.04	10	
0.159833	12.1823	11.9667	4	
0.228809	17.2142	16.72	0	
0.155922	7.68017	7.49333	0	
0.48987	17.479	25.9867	4	
1	0.529667	0.906667	0	
0.235934	10.0637	9.67333	0	
0.215709	1.05933	1.57333	0	
0.121636	18.5383	16.2867	0	
0.217715	21.9812	14.5867	1	
0.238326	11.3878	11.4867	0	
0.368988	21.9812	25.3067	4	
0.14289	7.41534	5.55333	0	
0.0771031	15.6252	12.5933	3	
0.15176	11.3878	10.52	0	
0.0928043	14.5658	12.6	1	
na	0	0	0	
0.237833	3.70767	4.18	0	
0.120336	3.9725	2.17333	0	
0.33761	4.50217	5.00667	3	
0.244692	14.0362	14.3933	2	
0.351357	6.88567	4.97333	0	
0.299786	18.8032	20.64	0	
0.739583	1.85383	3.44	0	
0.253061	12.712	12.6867	7	
0.310132	9.79884	5.98	0	
0.0218859	4.23734	2.85333	0	
0.31111	9.79884	11.24	2	
0.112247	7.41534	7.22667	1	
0.166641	20.3922	20.8067	1	
0.352909	3.70767	4.21333	0	
0.409811	30.7207	37.94	0	
0.0892384	18.2735	14.8667	0	
0.252272	15.89	19.88	0	
0.174322	29.3965	31.9733	1	
0.25889	3.70767	4.28	1	
0.160126	4.50217	2.58	2	
0.272874	11.6527	11.4067	2	
0.275362	0.529667	0.533333	0	
0.27425	19.068	19.5	0	
0.245715	7.945	9.07333	3	
0.103714	10.3285	8.39333	0	
0.205838	11.6527	12.1267	0	
0.384139	21.4515	20.5067	6	
0.0504378	5.29667	4.82	0	
0.205729	16.4197	16.3733	3	
0.17771	13.5065	9.71333	1	
0.329581	11.9175	11.3667	0	
0.404581	35.2228	44.2	0	
0.182652	9.534	10.46	2	
0.113368	11.3878	12.54	1	
0.331935	11.123	12.2733	2	
0.219303	14.301	14.1867	7	
0.243273	11.3878	13.9667	0	
0.292596	4.23734	5.00667	1	
0.201882	10.3285	11.9933	0	
0.330301	14.5658	19.4467	5	
0.227691	18.2735	18.0467	3	
0.196518	20.9218	12.8733	5	
0.294779	39.4602	51.2733	0	
0.00362319	0.529667	0.233333	0	
0.483645	16.4197	24.1867	1	
0.0453693	4.767	2.98667	1	
0.215448	11.123	10.1267	0	
0.0545327	7.68017	6.32667	1	
0.124863	18.5383	15.5	0	
0.346405	1.05933	1.44	0	
0.234819	14.0362	7.78667	0	
0.181286	3.44283	2.43333	0	
0.239772	19.8625	17.9933	0	
0.332157	14.8307	17.0867	1	
0.559615	32.3097	45.0333	1	
0.212354	1.589	1.18	0	
0.184849	31.5152	34.4867	1	
0.0840496	7.68017	5.36	0	
0.181108	34.6932	36.9	0	
0.214575	12.712	14.8733	4	
0.224293	19.068	18.2067	10	
na	0.264833	0.5	0	
0.271986	23.5702	15.1467	3	
0.0216757	1.85383	1.86	1	
0.456522	1.589	2.06667	0	
0.283769	14.301	16.8867	2	
0.264826	4.767	3.22667	0	
0.370051	4.23734	5.35333	1	
0.112736	8.20984	7.85333	0	
0.403927	5.5615	7.26667	0	
0.211687	12.9768	13.04	0	
0.190438	10.5933	11.9267	0	
0.14708	4.23734	4.64667	0	
