mlcoalsim version 1.39 (20080202)
OUTPUT FILE: date Sat Feb  2 02:03:59 2008 

Input data from the file: ex20.txt

Print_neuttest:        2
Print_matrixpol:       0
N_iterations:          1000
Seed1:                 672

N_loci:                1
Nlinked_loci:          5
Pos_linked:            12 500, 1056 2300, 5020 7050, 9590 10900, 11200 12349
Factorn_chr:           1.000000
N_sites:               12350
N_samples:             12
Thetaw:                98.3
No_rec_males:          0
Recombination:         60

Pop_size:              1.00E+06
Ifselection:           1
Pop_sel:               20000
Sel_nt:                2000
Sinit:                 0

Recombination parameter value for the studied region and all the region until the selective position.


Neutral tests (excluding multiple hits positions)
avg(TD)	var(TD)	avg(Fs)	var(Fs)	avg(FD*)	var(FD*)	avg(FF*)	var(FF*)	avg(FD)	var(FD) 	avg(FF)	var(FF)	avg(H)	var(H)	avg(B)	var(B)	avg(Q)	var(Q)	avg(ZA)	var(ZA)	avg(Fst)	var(Fst)	avg(Kw)	var(Kw) 	avg(Hw)	var(Hw)	avg(R2)	var(R2)	avg(S)	var(S)	avg(pi_w)	var(pi_w)	avg(pi_b)	var(pi_b)	avg(ThetaWatt)	var(thetaWatt)	avg(ThetaTaj)	var(ThetaTaj)	avg(ThetaFW)	var(ThetaFW)	avg(D/Dmin)	var(D/Dmin)	avg(Hnorm)	var(Hnorm)	avg(maxhap)	var(maxhap)	avg(maxhap1)	var(maxhap1)	avg(Rm)	var(Rm)	avg(theta_fl)	var(theta_fl)	avg(theta_l)	var(theta_l)	avg(zeng_E)	var(zeng_E)	avg(EW-test)	var(EW-test)	avg(Fstw)	var(Fstw)	avg(Pwh)	var(Pwh)
-1.81496	0.0463815	3.01696	1.51652	-1.99675	0.231723	-2.2149	0.219039	-1.05756	0.241478	-1.53068	0.148863	-4.66667	42.1304	0.76455	0.0472621	0.822368	0.0354484	0.863308	0.0148388	na	na	0.166667	0.00694444	0.160606	0.0253214	0.217184	0.00316401	7	61	0	0	0	0	2.31797	6.68885	1.30303	2.16345	5.9697	62.7695	-0.887272	0.0109886	-2.89165	1.71796	0.916667	0.00694444	0.916667	0.00694444	0	0	3.6	12.3	7.09091	12.905	1.5095	1.61115	0.852778	0.021277	na	na	3.20307	6.33766	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	2.63636	2.02479	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.50556	0.103391	0.712276	1.12215	-1.79874	0.171284	-1.94793	0.198199	-0.621906	2.24893	-0.99038	1.66997	-1.21212	4.7865	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	2.08167e-17	1.6	3.3	0	0	0	0	0.529823	0.361856	0.266667	0.0916667	1.47879	5.7115	-1	0	-2.17676	9.99231	0.95	0.00208333	0.966667	0.00208333	0	0	0.8	1.7	1.14545	1.42397	1.02887	7.13339	0.908333	0.00700231	na	na	6	0	
-2.16848	na	4.79469	na	-2.72213	na	-2.93356	na	-0.837188	na	-1.48819	na	-5.78788	63.0441	0.947368	na	0.95	na	0.947803	na	na	na	0.133333	0.00555556	0.0969697	0.0205005	0.269029	na	7.4	103.8	0	0	0	0	2.45043	11.382	1.23333	2.88333	7.02121	92.8668	-1	na	-4.11943	na	0.95	0.00555556	0.966667	0.00208333	0	0	3.6	24.8	4.18182	31.5537	2.47043	na	0.911111	0.0172261	na	na	5.7	na	
-1.62929	na	-2.12373	na	-1.95374	na	-2.1151	na	-2.23817	na	-2.44932	na	0.0909091	0.0413223	0	na	0	na	0.00826446	na	na	na	0.133333	0.0125	0.0909091	0.0413223	0.144338	na	0.6	1.8	0	0	0	0	0.198684	0.197376	0.1	0.05	0.00909091	0.000413223	-1	na	0.520473	na	0.95	0.0125	0.966667	0.00555556	0	0	0.6	1.8	4.52727	33.9397	-1.46429	na	0.916667	0.0347222	na	na	2	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.163636	0.00991736	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.45138	na	-1.32484	na	-1.72038	na	-1.86451	na	-1.91219	na	-2.09985	na	0.0606061	0.0183655	0	na	0	na	0.00826446	na	na	na	0.116667	0.00555556	0.0636364	0.0202479	0.186339	na	0.4	0.8	0	0	0	0	0.132456	0.0877226	0.0666667	0.0222222	0.00606061	0.000183655	-1	na	0.449278	na	0.966667	0.00555556	0.983333	0.00138889	0	0	0.4	0.8	0.127273	0.00247934	-1.23351	na	0.941667	0.0170139	na	na	3	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.145455	0.00247934	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.82268	na	2.24765	na	-2.22379	na	-2.40334	na	0.0265288	na	-0.548159	na	-2.18182	9.02893	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	2.4	15.3	0	0	0	0	0.794734	1.67769	0.4	0.425	2.58182	12.9539	-1	na	-4.39162	na	0.966667	0.00208333	0.966667	0.00208333	0	0	1	5	1.54545	4.2314	2.77906	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	4.45455	0	na	na	1	0	na	na	na	na	
-1.62929	na	1.05373	na	-1.95374	na	-2.1151	na	-2.23817	na	-2.44932	na	0.0909091	0.0413223	1	na	1	na	1	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.6	1.8	0	0	0	0	0.198684	0.197376	0.1	0.05	0.00909091	0.000413223	-1	na	0.520473	na	0.983333	0.00138889	0.983333	0.00138889	0	0	0.6	1.8	3.61818	3.49752	-1.46429	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.163636	0.00991736	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-0.411465	0.0106441	5.23882	4.18663	1.29032	0.0751885	0.966154	0.0676265	1.42648	0.119634	1.09722	0.108596	-2.00606	7.88999	0.958333	0.00520833	0.962963	0.00411523	0.959091	0.00502066	na	na	0.15	0.00486111	0.209091	0.0395317	0.147056	5.96589e-05	6.2	34.7	0	0	0	0	2.05306	3.80497	1.85152	3.13228	3.85758	16.578	-0.201611	0.00282881	-1.6115	2.59701	0.883333	0.0125	0.9	0.00833333	0	0	0.2	0.2	2.89091	7.62562	1.26643	2.20758	0.808333	0.0332176	na	na	3.10058	0.119299	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	5.27273	0	na	na	1	0	na	na	na	na	
-2.03617	0.0328113	4.25007	4.36676	-2.52774	0.069738	-2.72713	0.078772	-0.593197	1.17107	-1.19842	1.0728	-5.42424	27.0133	1	0	1	0	1	3.33067e-16	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	0	7.4	70.3	0	0	0	0	2.45043	7.70862	1.23333	1.95278	6.65758	42.2035	-1	0	-4.03879	1.59031	0.95	0.00208333	0.95	0.00208333	0	0	3.8	27.2	6.05455	2.86198	2.38375	1.67927	0.908333	0.00700231	na	na	6	0	
-1.29596	na	-0.90025	na	-1.52506	na	-1.65393	na	-1.66671	na	-1.83358	na	0.0909091	0.0183655	0	na	0	na	0.00826446	na	na	na	0.133333	0.00555556	0.0969697	0.0205005	0.231362	na	0.6	0.8	0	0	0	0	0.198684	0.0877226	0.1	0.0222222	0.00909091	0.000183655	-1	na	0.393747	na	0.95	0.00555556	0.983333	0.00138889	0	0	0.6	0.8	3.32727	18.9116	-1.06764	na	0.911111	0.0172261	na	na	4.5	na	
-1.29596	na	-0.0219121	na	-1.52506	na	-1.65393	na	-0.604285	na	-0.893194	na	-0.272727	0.624426	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	0.6	0.8	0	0	0	0	0.198684	0.0877226	0.1	0.0222222	0.372727	0.66685	-1	na	-1.63554	na	0.966667	0.00208333	0.983333	0.00138889	0	0	0.4	0.8	0.836364	0.133884	0.638619	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	1	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	1	0	na	na	1	0	na	na	na	na	
-1.83454	0.0428813	2.26921	1.87852	-2.23892	0.0842544	-2.41965	0.0959123	-0.0994119	0.453188	-0.666065	0.430357	-3.45455	12.5735	1	0	1	0	1	0	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	0	3.6	17.3	0	0	0	0	1.1921	1.897	0.6	0.480556	4.05455	17.6954	-1	0	-4.1667	0.88365	0.95	0.00208333	0.95	0.00208333	0	0	1.4	4.3	2.72727	3.91736	2.6161	0.768717	0.908333	0.00700231	na	na	6	0	
-0.676838	na	1.56636	na	-0.783057	na	-0.85868	na	-0.355468	na	-0.534179	na	-0.490909	1.57686	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.115152	0.0322084	0.240465	na	1.4	6.8	0	0	0	0	0.463595	0.745642	0.281818	0.192562	0.772727	2.7314	-0.263025	na	-0.658083	na	0.933333	0.0118056	0.983333	0.00138889	0	0	0.8	3.2	1.45455	2.99174	0.139368	na	0.894444	0.027064	na	na	4.22222	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	2.36364	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	2.36364	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	1	1.54959	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.4437	na	0.54155	na	-1.72123	na	-1.86434	na	-0.0969047	na	-0.513131	na	-1.30303	8.99449	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	1	3	0	0	0	0	0.331139	0.32896	0.166667	0.0833333	1.4697	10.7445	-1	na	-2.97494	na	0.966667	0.00208333	0.983333	0.00138889	0	0	0.2	0.2	0.872727	3.0562	1.83476	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	4	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	4	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	3.21818	3.0562	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.86515	na	2.33604	na	-2.27946	na	-2.46314	na	-0.805528	na	-1.29191	na	-1.45455	4.70156	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	2.4	12.8	0	0	0	0	0.794734	1.40356	0.4	0.355556	1.85455	6.83489	-1	na	-2.97449	na	0.966667	0.00208333	0.966667	0.00208333	0	0	1.4	6.8	1.18182	2.2686	1.45251	na	0.938889	0.00700231	na	na	6	na	
-2.05197	0.0429756	4.07582	3.09318	-2.55306	0.0898996	-2.75379	0.101701	-1.00807	0.162076	-1.57574	0.0752823	-8.45455	55.6635	0.977273	0.00206612	0.978261	0.00189036	0.977461	0.00203211	na	na	0.166667	0.00347222	0.163636	0.0126722	0.273176	4.11994e-05	11.4	88.3	0	0	0	0	3.77499	9.68238	1.9	2.45278	10.3545	81.2021	-1	0	-3.34112	2.16783	0.916667	0.00347222	0.933333	0.00138889	0	0	5.8	21.2	6.74545	20.3529	1.79728	1.60529	0.85	0.0106481	na	na	5.86957	0.0680529	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	9.72727	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	3.94545	27.8579	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.79718	0.330127	3.49908	14.8478	-2.21538	0.603685	-2.39161	0.691698	-1.30124	0.0137844	-1.7305	0.0199758	-4.39394	51.1019	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	2.08167e-17	7	108	0	0	0	0	2.31797	11.8425	1.16667	3	5.56061	78.7989	-1	0	-2.03271	4.44488	0.95	0.00208333	0.966667	0.00208333	0	0	4	31.5	3.4	27.8207	0.755801	2.24872	0.908333	0.00700231	na	na	6	0	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	12.1818	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	12.1818	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	12.1818	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	12.1818	0	na	na	1	0	na	na	na	na	
-1.81332	0.343475	3.76338	15.8459	-2.23948	0.629979	-2.41717	0.721616	-0.985207	0.714411	-1.4657	0.486587	-5.39394	55.9298	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	2.08167e-17	7.6	120.3	0	0	0	0	2.51666	13.1913	1.26667	3.34167	6.66061	84.8926	-1	0	-2.67261	7.88673	0.95	0.00208333	0.966667	0.00208333	0	0	4	40.5	8.83636	26.3694	1.36939	5.04161	0.908333	0.00700231	na	na	6	0	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	8.36364	0	na	na	1	0	na	na	na	na	
-1.62929	na	1.05373	na	-1.95374	na	-2.1151	na	-2.23817	na	-2.44932	na	0.0909091	0.0413223	1	na	1	na	1	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.6	1.8	0	0	0	0	0.198684	0.197376	0.1	0.05	0.00909091	0.000413223	-1	na	0.520473	na	0.983333	0.00138889	0.983333	0.00138889	0	0	0.6	1.8	0.272727	0	-1.46429	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.272727	0	na	na	1	0	na	na	na	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.272727	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.163636	0.00991736	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	0.0909091	0	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-2.14644	na	5.60104	na	-2.68887	na	-2.89833	na	-1.25769	na	-1.83745	na	-4.42424	44.4605	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	6.8	94.7	0	0	0	0	2.25175	10.3842	1.13333	2.63056	5.55758	68.5204	-1	na	-3.27441	na	0.966667	0.00208333	0.966667	0.00208333	0	0	3.8	28.2	3.4	24.0066	1.62253	na	0.938889	0.00700231	na	na	6	na	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	4.6	6.35372	-0.90177	na	0.969444	0.00466821	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	0.0909091	0	na	na	1	0	na	na	na	na	
-1.80095	0.331278	3.45881	13.49	-2.22071	0.604924	-2.39729	0.693231	-1.28826	0.0923264	-1.72144	0.0591749	-4.42424	52.8398	1	na	1	na	1	na	na	na	0.133333	0.00208333	0.1	0.00833333	0.276385	2.08167e-17	6.8	93.7	0	0	0	0	2.25175	10.2745	1.13333	2.60278	5.55758	78.589	-1	0	-2.06655	4.97595	0.95	0.00208333	0.966667	0.00208333	0	0	3.8	24.7	4.29091	23.7372	0.79204	2.74991	0.908333	0.00700231	na	na	6	0	
-1.14053	na	-0.475656	na	-1.32974	na	-1.44334	na	-1.42122	na	-1.56732	na	0.030303	0.00459137	na	na	na	na	na	na	na	na	0.1	0.00138889	0.0333333	0.00555556	0.276385	na	0.2	0.2	0	0	0	0	0.0662279	0.0219306	0.0333333	0.00555556	0.0030303	4.59137e-05	-1	na	0.338215	na	0.983333	0.00138889	1	0	0	0	0.2	0.2	2.81818	6.19835	-0.90177	na	0.969444	0.00466821	na	na	6	na	
-1.57831	na	1.48296	na	-1.91179	na	-2.06746	na	-0.715769	na	-1.12355	na	-1.87879	18.3724	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	2	15.5	0	0	0	0	0.662279	1.69962	0.333333	0.430556	2.21212	24.3837	-1	na	-2.30084	na	0.966667	0.00208333	0.983333	0.00138889	0	0	0.8	1.7	1.32727	7.64298	1.20304	na	0.938889	0.00700231	na	na	6	na	
na	na	na	na	na	na	na	na	na	na	na	na	0	0	na	na	na	na	na	na	na	na	0.0833333	1.0842e-18	0	0	na	na	0	0	0	0	0	0	0	0	0	0	0	0	na	na	na	na	1	0	1	0	0	0	0	0	6.27273	0	na	na	1	0	na	na	na	na	
-1.7174	na	-0.0117316	na	-2.08329	na	-2.25273	na	-1.34146	na	-1.71087	na	-1.15152	7.54821	0.428571	na	0.4375	na	0.433294	na	na	na	0.15	0.00833333	0.127273	0.0303719	0.213751	na	2	12	0	0	0	0	0.662279	1.31584	0.333333	0.333333	1.48485	10.9118	-1	na	-1.49513	na	0.933333	0.00833333	0.966667	0.00208333	0	0	1.2	3.2	3.45455	9.53306	0.31774	na	0.883333	0.0255208	na	na	3.75	na	
-1.29596	na	-0.0219121	na	-1.52506	na	-1.65393	na	-1.66671	na	-1.83358	na	0.0909091	0.0183655	1	na	1	na	1	na	na	na	0.116667	0.00208333	0.0666667	0.00833333	0.276385	na	0.6	0.8	0	0	0	0	0.198684	0.0877226	0.1	0.0222222	0.00909091	0.000183655	-1	na	0.393747	na	0.966667	0.00208333	0.983333	0.00138889	0	0	0.6	0.8	0.109091	0.00165289	-1.06764	na	0.938889	0.00700231	na	na	6	na	
