mlcoalsim version 094beta (20060305)
OUTPUT FILE: date Fri Mar 17 14:53:29 2006 

Input data from the file: /Users/user/Documents/WorkatUB/Stephan/FSall/S20/WallHudson_method/other_alternatives/expansion/R00/theta_avg/L1n20thetaS20D1m0x010R00

Print_neuttest:        1
Print_matrixpol:       0
N_iterations:          10000
Seed1:                 974

N_loci:                1
N_sites:               1000
N_samples:             20
Thetaw:                33.84
Recombination:         0
Nintn:                 1
Ts:                    0
Nrec:                  1
Npast:                 0.1
Tpast:                 0.025


Neutral tests (excluding multiple hits positions)
value(TD)	value(Fs)	value(FD*)	value(FF*)	value(FD)	value(FF)	value(H)	value(B)	value(Q)	value(ZA)	value(Fst)	value(Kw)	value(Hw)	value(R2)	value(S)	value(pi_w)	value(pi_b)	value(ThetaWatt)	value(ThetaTaj)	value(ThetaFW*)	value(D/Dmin)	value(H/Hmin)	value(maxhap)	value(maxhap1)
-0.80871	-2.9675	-1.2078	-1.2669	-1.4938	-1.5418	2.0105	0.25	0.30769	0.25669	na	0.5	0.87895	0.09359	13	0	0	3.6643	2.8474	0.83684	-0.34553	0.08592	0.3	0.4	
1.3243	0.96074	0.49958	0.86645	0.51065	0.94867	0.51579	0.42857	0.44828	0.48014	na	0.55	0.89474	0.17901	29	0	0	8.1742	10.942	10.426	0.5248	0.009881	0.3	0.35	
-0.98967	-4.459	-1.9856	-1.9677	-2.483	-2.4279	2.7684	0.05	0.095238	0.074375	na	0.65	0.92632	0.082977	21	0	0	5.9193	4.3842	1.6158	-0.40192	0.073239	0.25	0.3	
-2.0027	-4.2995	-2.5995	-2.8193	-2.2333	-2.6259	-4.4842	0.24	0.26923	0.2512	na	0.6	0.92105	0.09729	26	0	0	7.3286	3.5474	8.0316	-0.79965	-0.095816	0.25	0.4	
-1.0084	-1.2206	-2.1341	-2.0964	-2.6238	-2.5522	1.2105	0	0	0.04454	na	0.45	0.85263	0.10625	17	0	0	4.7918	3.5	2.2895	-0.41781	0.03956	0.3	0.35	
-1.4998	-4.7994	-1.7741	-1.9683	-2.2137	-2.4049	0.56842	0.11111	0.15789	0.17817	na	0.6	0.84737	0.079329	19	0	0	5.3555	3.2316	2.6632	-0.61465	0.01662	0.4	0.5	
-0.98375	-3.133	-0.9069	-1.0796	-1.1678	-1.3417	1.4842	0.0625	0.11765	0.11319	na	0.55	0.91579	0.091231	17	0	0	4.7918	3.5316	2.0474	-0.4076	0.048504	0.25	0.3	
-0.91502	-5.6998	-1.2189	-1.3132	-1.5612	-1.6412	3	0	0	0.035135	na	0.7	0.95789	0.09082	21	0	0	5.9193	4.5	1.5	-0.37161	0.079365	0.15	0.25	
-1.2976	-3.452	-1.0286	-1.2846	-1.2926	-1.5604	0.88421	0	0	0.044833	na	0.5	0.86842	0.083931	14	0	0	3.9462	2.5474	1.6632	-0.54938	0.035088	0.35	0.45	
-0.31847	-2.7431	-0.52854	-0.54254	-0.71126	-0.70919	2.0421	0	0	0.11911	na	0.55	0.86842	0.11298	15	0	0	4.228	3.8632	1.8211	-0.13375	0.075634	0.35	0.4	
-1.2727	-4.3203	-0.76251	-1.0641	-1.0368	-1.3587	-4.2632	0.10345	0.16667	0.16021	na	0.7	0.96316	0.080902	30	0	0	8.4561	5.7105	9.9737	-0.50321	-0.078947	0.15	0.25	
-1.7858	-7.7026	-2.4741	-2.6392	-2.9857	-3.1466	0.46316	0	0	0.0075783	na	0.6	0.90526	0.062253	14	0	0	3.9462	2.0211	1.5579	-0.75608	0.018379	0.3	0.4	
-1.5941	-4.1928	-1.5881	-1.8489	-2.0112	-2.278	2.1895	0.095238	0.13636	0.12654	na	0.6	0.93684	0.08225	22	0	0	6.2011	3.6211	1.4316	-0.64484	0.05529	0.2	0.3	
0.38654	-1.7346	-0.40467	-0.20157	-0.56884	-0.32189	0.69474	0.2	0.3125	0.2809	na	0.55	0.87368	0.13981	16	0	0	4.5099	4.9789	4.2842	0.16118	0.024123	0.35	0.45	
-0.80921	-3.2027	-1.351	-1.3853	-1.7143	-1.7256	1.8211	0.052632	0.1	0.12926	na	0.6	0.90526	0.092617	20	0	0	5.6374	4.4368	2.6158	-0.33006	0.050585	0.3	0.35	
-1.7885	-9.0238	-2.5753	-2.7236	-3.1196	-3.2595	0.77895	0	0	0.0074309	na	0.65	0.85263	0.054958	15	0	0	4.228	2.1789	1.4	-0.75112	0.02885	0.4	0.45	
-0.49184	-6.5736	-0.48362	-0.56558	-0.68802	-0.75912	3.7474	0.12	0.15385	0.17942	na	0.8	0.97368	0.10631	26	0	0	7.3286	6.4	2.6526	-0.19638	0.080072	0.15	0.2	
-0.48727	-2.9794	-1.3358	-1.2623	-1.7167	-1.6003	2.8737	0.13043	0.25	0.19712	na	0.65	0.90526	0.1041	24	0	0	6.7649	5.9105	3.0368	-0.19573	0.06652	0.3	0.35	
-0.94355	-3.6659	-1.3358	-1.4191	-1.7167	-1.7809	1.9053	0.086957	0.125	0.12309	na	0.65	0.88421	0.086978	24	0	0	6.7649	5.1105	3.2053	-0.37901	0.044103	0.35	0.4	
-1.2559	-4.7364	-1.3427	-1.5317	-1.1238	-1.4164	-1.3474	0.14286	0.27273	0.17116	na	0.65	0.88421	0.077976	22	0	0	6.2011	4.1684	5.5158	-0.50803	-0.034024	0.35	0.4	
-1.4135	-7.2236	-1.0507	-1.3433	-1.3323	-1.641	1.9053	0	0	0.045617	na	0.65	0.95263	0.074863	16	0	0	4.5099	2.7947	0.88947	-0.58943	0.066155	0.15	0.3	
-0.14981	-0.62206	-1.2028	-1.0437	-1.4443	-1.26	0.74737	0	0	0.040584	na	0.35	0.71053	0.12248	9	0	0	2.5368	2.4263	1.6789	-0.067515	0.046134	0.5	0.55	
0.66954	-2.9	-0.25859	0.02138	-0.42565	-0.073301	2.7158	0.18919	0.23684	0.26805	na	0.8	0.97368	0.14927	38	0	0	10.711	12.516	9.8	0.26114	0.039705	0.15	0.2	
-0.59904	-1.5517	0.12943	-0.099216	0.059497	-0.18663	-0.48421	0.14286	0.18182	0.21375	na	0.55	0.89474	0.1073	22	0	0	6.2011	5.2316	5.7158	-0.24232	-0.012228	0.3	0.4	
-1.7803	-8.1133	-2.2412	-2.4481	-2.7903	-2.9901	2.7368	0.05	0.095238	0.082355	na	0.7	0.93684	0.057826	21	0	0	5.9193	3.1579	0.42105	-0.72301	0.072403	0.2	0.25	
-1.5407	-4.8993	-0.65875	-1.0666	-0.88105	-1.3237	-0.70526	0.11111	0.21053	0.17328	na	0.6	0.93684	0.071559	19	0	0	5.3555	3.1737	3.8789	-0.63141	-0.020622	0.2	0.35	
-0.69979	-8.6024	-1.0205	-1.0771	-1.3447	-1.3797	3.0105	0	0	0.094631	na	0.85	0.97895	0.09467	27	0	0	7.6105	6.2421	3.2316	-0.27866	0.061945	0.15	0.2	
-1.2197	-4.1725	-1.3358	-1.514	-1.7167	-1.8902	1.1474	0.043478	0.083333	0.07097	na	0.65	0.88421	0.075618	24	0	0	6.7649	4.6263	3.4789	-0.48995	0.026559	0.35	0.45	
-0.85919	-5.2936	-1.5881	-1.5969	-2.0112	-1.9891	-1.1158	0.047619	0.090909	0.11316	na	0.7	0.95263	0.087533	22	0	0	6.2011	4.8105	5.9263	-0.34755	-0.028177	0.2	0.3	
-0.7751	-3.3939	-0.37993	-0.57641	-0.54788	-0.75206	-0.010526	0.11111	0.15789	0.1819	na	0.6	0.90526	0.098354	19	0	0	5.3555	4.2579	4.2684	-0.31764	-0.00030779	0.3	0.4	
1.5685	0.050873	0.34662	0.82739	0.32446	0.90035	1.5158	0.36364	0.38235	0.41029	na	0.65	0.93158	0.1857	34	0	0	9.5836	13.389	11.874	0.61549	0.024768	0.25	0.3	
-0.70448	-4.4916	-0.37993	-0.55231	-0.54788	-0.72463	2.6105	0	0	0.052338	na	0.65	0.95263	0.10223	19	0	0	5.3555	4.3579	1.7474	-0.28871	0.076331	0.15	0.2	
-0.39415	-2.085	-0.77687	-0.77233	-1.018	-0.99123	2.6632	0	0	0.082928	na	0.55	0.92632	0.11305	18	0	0	5.0737	4.5421	1.8789	-0.16237	0.082196	0.2	0.25	
-2.0823	-4.6323	-3.0713	-3.2337	-2.5865	-2.9517	-10.558	0.32258	0.34375	0.34653	na	0.65	0.94737	0.12353	32	0	0	9.0198	4.2474	14.805	-0.82003	-0.1833	0.15	0.25	
-1.0134	-4.5048	-0.96331	-1.1372	-1.2539	-1.4273	3.4316	0.05	0.095238	0.080763	na	0.65	0.94211	0.085863	21	0	0	5.9193	4.3474	0.91579	-0.41157	0.090783	0.2	0.25	
-0.9854	-3.5317	0.091509	-0.26409	0.012439	-0.381	-1.2842	0.16667	0.2	0.21314	na	0.65	0.94211	0.093886	25	0	0	7.0467	5.2526	6.5368	-0.39459	-0.028538	0.2	0.35	
-1.2307	-3.464	-1.4854	-1.6346	-1.7485	-1.9021	1.1789	0	0	0.0086051	na	0.4	0.81579	0.088782	8	0	0	2.255	1.4316	0.25263	-0.56591	0.081871	0.4	0.55	
-0.64873	-1.2739	-0.93758	-0.99111	-1.2142	-1.2515	1.1895	0.27778	0.36842	0.29566	na	0.5	0.85263	0.10089	19	0	0	5.3555	4.4368	3.2474	-0.26586	0.03478	0.35	0.45	
-1.1772	-4.1135	-1.2028	-1.3842	-1.4443	-1.6311	-0.76842	0	0	0.048938	na	0.45	0.75263	0.080799	9	0	0	2.5368	1.6684	2.4368	-0.53054	-0.047433	0.5	0.6	
-0.048743	-2.3206	0.41002	0.31808	0.40436	0.309	-2.1474	0.23077	0.25	0.30066	na	0.75	0.96316	0.12881	40	0	0	11.275	11.137	13.284	-0.018962	-0.029825	0.15	0.15	
-1.585	-3.1859	-1.592	-1.8447	-1.9416	-2.2042	1.8105	0	0	0.0076886	na	0.45	0.78947	0.070455	13	0	0	3.6643	2.0632	0.25263	-0.67722	0.077373	0.45	0.55	
-0.62836	-4.3653	-1.1086	-1.1246	-1.4414	-1.4304	0.16842	0.13043	0.16667	0.1608	na	0.7	0.94737	0.097894	24	0	0	6.7649	5.6632	5.4947	-0.2524	0.0038986	0.2	0.25	
-2.4168	-8.6514	-3.551	-3.7407	-4.0819	-4.3015	0.26316	0.19048	0.22727	0.19301	na	0.65	0.85263	0.079467	22	0	0	6.2011	2.2895	2.0263	-0.97764	0.0066454	0.4	0.45	
-0.24316	-3.2756	-1.2189	-1.0832	-1.5612	-1.3781	2.1368	0.1	0.19048	0.13833	na	0.65	0.91053	0.11249	21	0	0	5.9193	5.5421	3.4053	-0.098751	0.05653	0.3	0.35	
-0.7036	-2.6113	-0.91981	-0.99296	-1.1115	-1.1811	0.93684	0	0	0.056346	na	0.4	0.7	0.099923	8	0	0	2.255	1.7842	0.84737	-0.32355	0.065058	0.55	0.55	
-1.3904	-6.442	-2.1128	-2.2082	-2.5625	-2.6467	1.4211	0	0	0.026835	na	0.6	0.9	0.070484	14	0	0	3.9462	2.4474	1.0263	-0.58865	0.056391	0.3	0.4	
0.30366	-4.0978	-0.96591	-0.68507	-1.2911	-0.93103	2.1684	0.19355	0.21875	0.2462	na	0.8	0.97368	0.13096	32	0	0	9.0198	9.7158	7.5474	0.11958	0.037646	0.15	0.2	
-0.5894	-1.8337	-1.6968	-1.5949	-2.0958	-1.9562	2.0105	0.066667	0.125	0.13806	na	0.5	0.85789	0.098873	16	0	0	4.5099	3.7947	1.7842	-0.24577	0.06981	0.35	0.4	
-1.5292	-9.1075	-1.9856	-2.1524	-2.483	-2.6392	1.6211	0	0	0.019367	na	0.75	0.95789	0.066714	21	0	0	5.9193	3.5474	1.9263	-0.62103	0.042885	0.2	0.2	
-1.4287	-4.087	-1.2078	-1.4756	-1.046	-1.403	0.021053	0.083333	0.15385	0.13365	na	0.5	0.83158	0.084472	13	0	0	3.6643	2.2211	2.2	-0.61043	0.00089969	0.4	0.5	
-0.85639	-4.0893	-1.2137	-1.2884	-1.5318	-1.5929	1.0737	0	0	0.079139	na	0.6	0.93684	0.094853	17	0	0	4.7918	3.6947	2.6211	-0.35483	0.035088	0.2	0.3	
-1.3318	-3.5175	-1.7514	-1.891	-2.1392	-2.2742	1.1263	0.15385	0.28571	0.1977	na	0.5	0.9	0.087364	14	0	0	3.9462	2.5105	1.3842	-0.56385	0.044695	0.25	0.3	
-0.012366	-2.0818	-0.27203	-0.2271	-0.43047	-0.35736	-0.12632	0.2	0.23077	0.25089	na	0.65	0.93158	0.12525	26	0	0	7.3286	7.3053	7.4316	-0.0049373	-0.0026991	0.25	0.35	
0.33566	-0.53118	0.39166	0.43602	0.3735	0.43753	-0.52632	0.11765	0.16667	0.19013	na	0.5	0.89474	0.14412	18	0	0	5.0737	5.5263	6.0526	0.13827	-0.016244	0.25	0.4	
-2.279	-12.11	-3.1969	-3.4005	-3.8323	-4.0337	1.4	0	0	0.0032436	na	0.65	0.85263	0.04719	14	0	0	3.9462	1.4895	0.089474	-0.96486	0.055556	0.4	0.45	
-1.6397	-1.8194	-0.91981	-1.3015	-0.47456	-0.98189	-0.84211	0.28571	0.375	0.28945	na	0.3	0.51579	0.068875	8	0	0	2.255	1.1579	2	-0.75402	-0.05848	0.7	0.75	
-1.401	-6.2591	-2.1649	-2.2558	-2.7142	-2.7795	2.6632	0.13636	0.21739	0.17436	na	0.7	0.94737	0.075918	23	0	0	6.483	4.1211	1.4579	-0.56465	0.064327	0.2	0.35	
-1.0296	-3.4757	-0.81528	-1.0246	-1.1207	-1.3333	1.6737	0.125	0.17073	0.17541	na	0.75	0.96842	0.086442	41	0	0	11.557	8.5737	6.9	-0.40004	0.022679	0.15	0.25	
-2.0725	-5.696	-2.4409	-2.7103	-2.6238	-2.9615	0.063158	0.0625	0.11765	0.066874	na	0.55	0.86842	0.074466	17	0	0	4.7918	2.1368	2.0737	-0.85871	0.002064	0.35	0.5	
-1.3437	-2.5696	-0.60665	-0.95816	-0.82794	-1.208	-0.052632	0.14286	0.22727	0.15315	na	0.55	0.86842	0.077286	22	0	0	6.2011	4.0263	4.0789	-0.54355	-0.0013291	0.35	0.4	
-0.72445	-9.7003	-0.86718	-0.96027	-1.1675	-1.2452	-0.063158	0	0	0.082602	na	0.9	0.98947	0.09519	31	0	0	8.738	7.1263	7.1895	-0.28586	-0.0011319	0.1	0.1	
-2.1443	-15.295	-2.6991	-2.9492	-3.3687	-3.6104	2.7474	0	0	0.029833	na	0.85	0.98421	0.042755	24	0	0	6.7649	3.0053	0.25789	-0.86133	0.063596	0.1	0.2	
-0.98558	-6.5309	-1.563	-1.6198	-1.9921	-2.0232	2.1789	0	0	0.041666	na	0.75	0.95263	0.083507	24	0	0	6.7649	5.0368	2.8579	-0.39589	0.050439	0.2	0.25	
-1.24	-6.0914	-1.5229	-1.6749	-1.9617	-2.1005	3.2947	0	0	0.039597	na	0.75	0.95789	0.08097	28	0	0	7.8923	5.3842	2.0895	-0.49253	0.065372	0.2	0.25	
-1.2467	-6.3344	-1.5205	-1.6732	-1.8958	-2.0433	2.0737	0	0	0.014845	na	0.65	0.93158	0.07791	17	0	0	4.7918	3.1947	1.1211	-0.51655	0.067767	0.25	0.35	
-0.40855	-2.3311	-0.6001	-0.632	-0.80379	-0.82018	-1.2526	0.125	0.17647	0.17887	na	0.55	0.91053	0.11022	17	0	0	4.7918	4.2684	5.5211	-0.16928	-0.040936	0.25	0.35	
-1.9723	-4.4803	-2.4551	-2.6801	-2.8118	-3.0521	0.73684	0	0	0.003796	na	0.35	0.58421	0.080683	7	0	0	1.9731	0.78947	0.052632	-0.92972	0.05848	0.65	0.75	
0.31759	-1.1788	0.45655	0.48319	0.45161	0.49512	2.2421	0.16667	0.21053	0.24607	na	0.55	0.93684	0.14475	19	0	0	5.3555	5.8053	3.5632	0.13015	0.065559	0.15	0.3	
-1.658	-6.1147	-1.9763	-2.1857	-2.3894	-2.6029	1.2421	0	0	0.016812	na	0.55	0.90526	0.066361	13	0	0	3.6643	1.9895	0.74737	-0.70838	0.053081	0.25	0.45	
-1.8749	-4.2614	-2.2322	-2.4687	-2.6715	-2.9159	1.4421	0.090909	0.16667	0.096155	na	0.45	0.84737	0.077977	12	0	0	3.3824	1.6158	0.17368	-0.80948	0.066764	0.35	0.55	
-0.34381	-3.0388	-1.2049	-1.1088	-1.4706	-1.35	1.1789	0.1	0.18182	0.18083	na	0.5	0.88421	0.10833	11	0	0	3.1006	2.8	1.6211	-0.15024	0.059543	0.25	0.35	
-1.274	-7.2886	-0.86966	-1.1465	-1.1127	-1.4044	0.69474	0	0	0.061513	na	0.65	0.92632	0.075927	15	0	0	4.228	2.7684	2.0737	-0.53504	0.025731	0.25	0.4	
-1.1107	-3.5512	-0.060445	-0.43211	-0.17292	-0.58377	0.56842	0.08	0.15385	0.1446	na	0.65	0.94737	0.088124	26	0	0	7.3286	5.2316	4.6632	-0.44348	0.012146	0.2	0.3	
-1.117	-6.8457	-1.4952	-1.6087	-1.8806	-1.9819	1.1263	0	0	0.02172	na	0.7	0.94737	0.080419	19	0	0	5.3555	3.7737	2.6474	-0.45777	0.032933	0.2	0.25	
-0.70217	-4.1406	-1.3738	-1.3676	-1.7141	-1.6841	1.9474	0	0	0.070834	na	0.6	0.92632	0.097808	16	0	0	4.5099	3.6579	1.7105	-0.2928	0.067617	0.2	0.3	
-1.4357	-5.3079	-2.4409	-2.4938	-2.9878	-3.0168	0.95789	0	0	0.020243	na	0.6	0.87368	0.076928	17	0	0	4.7918	2.9526	1.9947	-0.59485	0.031304	0.35	0.4	
-1.4329	-2.3346	-0.37993	-0.80088	-0.54788	-1.0076	-2.1895	0.22222	0.26316	0.23768	na	0.5	0.75789	0.075392	19	0	0	5.3555	3.3263	5.5158	-0.58724	-0.06402	0.5	0.55	
-1.2775	-6.9031	-1.8844	-1.9831	-2.3537	-2.4341	1.4842	0	0	0.021976	na	0.7	0.95789	0.079348	20	0	0	5.6374	3.7421	2.2579	-0.52106	0.041228	0.15	0.25	
-1.7058	-6.9147	-2.5753	-2.6956	-3.1196	-3.228	1.8105	0	0	0.037506	na	0.6	0.84737	0.06067	15	0	0	4.228	2.2737	0.46316	-0.7164	0.067057	0.4	0.45	
-0.49072	-4.7434	0.013494	-0.15573	-0.075791	-0.25127	2.1158	0.0625	0.11765	0.1119	na	0.65	0.94737	0.11071	17	0	0	4.7918	4.1632	2.0474	-0.20332	0.069143	0.2	0.25	
-2.2519	-6.5908	-3.1292	-3.3351	-3.7329	-3.9395	1.3053	0.083333	0.15385	0.086386	na	0.5	0.75789	0.066572	13	0	0	3.6643	1.3895	0.084211	-0.96216	0.05578	0.5	0.6	
-1.8067	-4.5457	-2.9662	-3.0507	-3.4994	-3.577	0.83158	0.1	0.18182	0.10652	na	0.45	0.81053	0.071459	11	0	0	3.1006	1.5211	0.68947	-0.78953	0.041999	0.35	0.65	
-1.8261	-5.6511	-2.9263	-3.026	-3.3687	-3.4845	0.91579	0.21739	0.29167	0.22809	na	0.65	0.93684	0.083446	24	0	0	6.7649	3.5632	2.6474	-0.73352	0.021199	0.2	0.25	
-1.1747	-4.0842	-1.3358	-1.4986	-1.4414	-1.6466	-4.9053	0.13043	0.20833	0.21444	na	0.65	0.92632	0.096163	24	0	0	6.7649	4.7053	9.6105	-0.47186	-0.11355	0.25	0.35	
-0.4738	-4.3452	0.19446	-0.0032149	0.13775	-0.07389	2.1053	0.045455	0.086957	0.11925	na	0.7	0.96316	0.11315	23	0	0	6.483	5.6842	3.5789	-0.19096	0.050852	0.15	0.2	
-0.78654	-1.844	-0.6001	-0.76049	-0.80379	-0.96557	-2.0105	0.25	0.29412	0.31328	na	0.5	0.88421	0.096757	17	0	0	4.7918	3.7842	5.7947	-0.32589	-0.065703	0.3	0.45	
-0.58032	-2.0694	-1.2108	-1.1923	-1.5141	-1.4725	-2.0316	0.071429	0.13333	0.12335	na	0.5	0.87895	0.10217	15	0	0	4.228	3.5632	5.5947	-0.24372	-0.075244	0.25	0.4	
-0.81484	-5.8819	-1.8806	-1.8213	-2.3828	-2.2757	2.6	0	0	0.068531	na	0.75	0.96842	0.091097	25	0	0	7.0467	5.5632	2.9632	-0.3263	0.057778	0.15	0.2	
0.48213	0.5872	-0.6866	-0.39499	-0.94561	-0.57777	0.88421	0.2	0.22581	0.26464	na	0.55	0.9	0.14037	31	0	0	8.738	9.8105	8.9263	0.19024	0.015846	0.25	0.25	
-0.21479	-2	-0.731	-0.67266	-0.99389	-0.89873	3.0211	0.074074	0.10714	0.12174	na	0.65	0.92632	0.11534	28	0	0	7.8923	7.4579	4.4368	-0.085315	0.059942	0.25	0.25	
-0.40586	-1.2046	0.099526	-0.056496	0.025622	-0.13579	-2.9474	0.058824	0.11111	0.14743	na	0.5	0.86316	0.1144	18	0	0	5.0737	4.5263	7.4737	-0.16719	-0.090968	0.35	0.45	
-0.87809	-5.1304	-1.9454	-1.8969	-2.4095	-2.3249	1.7789	0.058824	0.11111	0.090986	na	0.65	0.92632	0.085135	18	0	0	5.0737	3.8895	2.1105	-0.36173	0.054906	0.25	0.3	
-1.2707	-1.1966	0.4819	-0.041784	0.48592	-0.10455	-10.926	0.30435	0.33333	0.37122	na	0.5	0.88421	0.087018	24	0	0	6.7649	4.5368	15.463	-0.51045	-0.25292	0.25	0.5	
-1.6538	-1.9329	-2.6368	-2.7294	-2.1438	-2.4113	-5.4526	0.22727	0.26087	0.24282	na	0.5	0.86316	0.12055	23	0	0	6.483	3.6947	9.1474	-0.66657	-0.13171	0.35	0.5	
-1.7764	-6.2342	-2.4524	-2.621	-2.5923	-2.8303	-1.2	0.15385	0.18519	0.20183	na	0.7	0.93684	0.077172	27	0	0	7.6105	4.1368	5.3368	-0.70739	-0.024691	0.25	0.35	
0.41027	0.46867	-0.42695	-0.20892	-0.6154	-0.34215	0.44211	0.34783	0.41667	0.44107	na	0.5	0.82105	0.13997	24	0	0	6.7649	7.4842	7.0421	0.1648	0.010234	0.4	0.45	
-1.0264	-4.0966	-1.069	-1.2276	-1.3659	-1.5223	2.8526	0	0	0.083893	na	0.6	0.92105	0.085937	18	0	0	5.0737	3.6895	0.83684	-0.42282	0.088044	0.25	0.25	
-0.65954	-4.7153	-1.6533	-1.5826	-2.0617	-1.9538	2.3684	0	0	0.059098	na	0.65	0.88421	0.093386	18	0	0	5.0737	4.1842	1.8158	-0.2717	0.073099	0.35	0.4	
-1.3428	-5.8251	-1.3358	-1.5563	-1.7167	-1.9389	2.7158	0.086957	0.16667	0.12073	na	0.7	0.94737	0.073908	24	0	0	6.7649	4.4105	1.6947	-0.53938	0.062865	0.2	0.25	
-1.025	-11.268	-1.8334	-1.855	-2.307	-2.2971	2.6632	0	0	0.085945	na	0.85	0.97895	0.077115	22	0	0	6.2011	4.5421	1.8789	-0.41464	0.067251	0.15	0.15	
-0.79504	-1.7524	-1.9189	-1.8455	-1.7198	-1.7246	-3.4316	0.074074	0.14286	0.127	na	0.6	0.87895	0.10238	28	0	0	7.8923	6.2842	9.7158	-0.3158	-0.068087	0.35	0.4	
-1.0865	-7.5747	-1.5205	-1.6188	-1.8958	-1.9817	1.7474	0.0625	0.11765	0.10985	na	0.7	0.95789	0.082981	17	0	0	4.7918	3.4	1.6526	-0.45016	0.057104	0.15	0.2	
-0.93896	-5.8004	-0.43918	-0.67772	-0.59815	-0.84808	1.6421	0	0	0.070955	na	0.6	0.92105	0.091501	13	0	0	3.6643	2.7158	1.0737	-0.40118	0.070175	0.25	0.3	
-0.4332	-1.3706	-0.11593	-0.24358	-0.23632	-0.36432	-1.9474	0.095238	0.18182	0.20252	na	0.55	0.9	0.11215	22	0	0	6.2011	5.5	7.4474	-0.17523	-0.049176	0.3	0.35	
-1.2806	-3.1198	-2.0529	-2.1224	-0.88105	-1.2226	-7.9684	0.16667	0.21053	0.22305	na	0.55	0.88947	0.092432	19	0	0	5.3555	3.5421	11.511	-0.52479	-0.23299	0.25	0.35	
-0.66739	-3.7712	-0.6001	-0.71999	-0.80379	-0.91974	1.5579	0	0	0.082073	na	0.6	0.90526	0.10435	17	0	0	4.7918	3.9368	2.3789	-0.27652	0.050912	0.3	0.35	
-1.3398	-5.4439	-1.0507	-1.3183	-1.3323	-1.6128	1.5579	0	0	0.042638	na	0.6	0.9	0.074634	16	0	0	4.5099	2.8842	1.3263	-0.55868	0.054094	0.3	0.4	
-1.0576	-5.5099	-1.9454	-1.9581	-2.4095	-2.3943	1.2947	0.11765	0.22222	0.1801	na	0.65	0.94211	0.081221	18	0	0	5.0737	3.6474	2.3526	-0.43569	0.039961	0.2	0.25	
-0.72321	-5.4502	-0.90679	-0.99193	-1.2031	-1.273	2.9789	0.04	0.076923	0.11074	na	0.75	0.95789	0.094305	26	0	0	7.3286	5.9632	2.9842	-0.28876	0.063653	0.2	0.25	
-1.7635	-10.432	-1.8844	-2.1492	-2.3537	-2.6237	1.2	0.052632	0.1	0.091174	na	0.75	0.96842	0.058481	20	0	0	5.6374	3.0211	1.8211	-0.71929	0.033333	0.15	0.25	
-1.1716	-8.7416	-1.2283	-1.4105	-1.6112	-1.7876	4.1579	0	0	0.025992	na	0.85	0.97895	0.076294	31	0	0	8.738	6.1316	1.9737	-0.46229	0.074514	0.15	0.2	
-0.67672	-4.6868	-1.2212	-1.2334	-1.5734	-1.5578	1.5263	0	0	0.056533	na	0.7	0.96316	0.099424	23	0	0	6.483	5.3421	3.8158	-0.27275	0.036868	0.15	0.2	
0.57513	1.2748	-0.27741	-0.030006	-0.43264	-0.12808	0.58947	0.22727	0.30435	0.29424	na	0.45	0.85789	0.15001	23	0	0	6.483	7.4526	6.8632	0.2318	0.014238	0.3	0.35	
-0.60828	-0.82969	-0.40686	-0.54294	-0.5962	-0.73067	-1.4737	0.19231	0.22222	0.25359	na	0.55	0.89474	0.10668	27	0	0	7.6105	6.4211	7.8947	-0.24222	-0.030323	0.3	0.3	
-0.63926	-4.6211	-0.98521	-1.0272	-1.2882	-1.3091	-3.4	0.045455	0.086957	0.16972	na	0.7	0.94737	0.098008	23	0	0	6.483	5.4053	8.8053	-0.25765	-0.082126	0.2	0.3	
-0.41795	-0.60822	-1.592	-1.4519	-1.9416	-1.7665	0.58947	0.083333	0.15385	0.22492	na	0.4	0.77368	0.11229	13	0	0	3.6643	3.2421	2.6526	-0.17857	0.025191	0.45	0.5	
-0.89728	-1.5262	-1.5519	-1.5802	-1.9154	-1.9249	1.7684	0	0	0.073216	na	0.45	0.81053	0.091165	15	0	0	4.228	3.2	1.4316	-0.37684	0.065497	0.35	0.4	
-0.41954	-4.0174	-0.52854	-0.57674	-0.71126	-0.74761	-1.1368	0.071429	0.13333	0.16704	na	0.6	0.93684	0.11129	15	0	0	4.228	3.7474	4.8842	-0.1762	-0.042105	0.2	0.25	
-0.89212	-3.7957	-1.2212	-1.3074	-1.5734	-1.6428	3.8526	0.045455	0.086957	0.082734	na	0.65	0.94737	0.092335	23	0	0	6.483	4.9789	1.1263	-0.35956	0.093059	0.15	0.2	
-0.66111	-2.3742	-1.693	-1.6149	-2.1438	-2.0197	-1.4737	0.090909	0.17391	0.13001	na	0.6	0.9	0.096705	23	0	0	6.483	5.3684	6.8421	-0.26645	-0.035596	0.3	0.35	
-0.77728	-7.3358	-0.81764	-0.93669	-1.075	-1.1873	3.4947	0.052632	0.1	0.18175	na	0.75	0.96842	0.095644	20	0	0	5.6374	4.4842	0.98947	-0.31704	0.097076	0.15	0.2	
-1.5681	-5.484	-2.0788	-2.2424	-2.6028	-2.7535	1.2211	0	0	0.048819	na	0.65	0.93158	0.079478	22	0	0	6.2011	3.6632	2.4421	-0.63431	0.030835	0.25	0.35	
-0.45785	-0.61585	0.013494	-0.14456	-0.075791	-0.23863	-1.3789	0.0625	0.11765	0.26058	na	0.45	0.82632	0.11345	17	0	0	4.7918	4.2053	5.5842	-0.1897	-0.045064	0.4	0.55	
